Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
13/3/2020,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 6, CANELONES, SANTA ROSA, 1, 588260, 6181965 
13/3/2020,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 579845, 6139145 
11/3/2020,, MATURANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 1, 572790, 6140805 
13/3/2020,, CORCEGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 584745, 6139960 
13/3/2020,, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, LAVALLEJA, MINAS, 1, 661770, 6194685 
13/3/2020,, AVENIDA ITALIA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 579355, 6139185 
13/3/2020,, MARIA ORTICOCHEA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 572990, 6143275 
14/3/2020,, CAMINO AL PASO HONDO, DESPISTE, LEVE, SÁBADO, 2, MONTEVIDEO, SIN DATOS, 1, 587760, 6150820 
14/3/2020,, EL MESANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MALDONADO, PUNTA DEL ESTE, 1, 687490, 6128785 
14/3/2020,, AVENIDA GOBERNADOR DE VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, SALTO, SALTO, 1, 409945, 6525775 
14/3/2020,, AVENIDA INGENIERO LUIS GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, CANELONES, EL PINAR, 1, 600820, 6149545 
14/3/2020,, MISIONES, DESPISTE, GRAVE, SÁBADO, 15, ARTIGAS, ARTIGAS, 1, 551805, 6637635 
14/3/2020,, CAMINO SANFUENTES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, MONTEVIDEO, SIN DATOS, 1, 564840, 6140530 
15/3/2020,, MONSEÑOR VERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 1, RIVERA, RIVERA, 1, 639720, 6580465 
15/3/2020,, DIAGONAL 11, DESPISTE, LEVE, DOMINGO, 5, CANELONES, PARQUE DEL PLATA, 1, 618715, 6152565 
14/3/2020,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 18, SALTO, SIN DATOS, 1, 428195, 6527790 
15/3/2020,, GENERAL LEANDRO GOMEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, PAYSANDU, PAYSANDU, 1, 397145, 6423910 
15/3/2020,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 16, ROCHA, ROCHA, 1, 744955, 6181175 
15/3/2020,, CANELONES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 19, CANELONES, PANDO, 1, 594975, 6156855 
15/3/2020,, ROTONDA DE RUTA 37 Y RUTA 9, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MALDONADO, PAN DE AZUCAR, 1, 661890, 6149985 
16/3/2020,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 8, PAYSANDU, CHACRAS DE PAYSANDU, 1, 405935, 6422130 
16/3/2020,, MANUELA LESTIDO, CAÍDA, LEVE, LUNES, 9, CERRO LARGO, MELO, 1, 766695, 6415580 
16/3/2020,, CAMINO CARRASCO, CAÍDA, LEVE, LUNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 579315, 6140630 
16/3/2020,, DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, ARTIGAS, ARTIGAS, 1, 550885, 6636490 
16/3/2020,, PAYSANDU, ATROPELLO DE PEATÓN, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574795, 6137715 
16/3/2020,, EUSEBIO PIRIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, DURAZNO, DURAZNO, 1, 544735, 6306900 
16/3/2020,, RUTA 18, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 18, TREINTA Y TRES, SIN DATOS, 1, 787835, 6353455 
16/3/2020,, FILADELFIA Y ROQUE SAENZ PEÑA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, CANELONES, SAN JOSE DE CARRASCO, 1, 592395, 6143980 
16/3/2020,, DIECIOCHO DE JULIO, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 22, RIO NEGRO, FRAY BENTOS, 1, 378235, 6334415 
16/3/2020,, INVERNIZZI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, SALTO, SALTO, 1, 408795, 6527330 
16/3/2020,, JOSE A. DE AROSTEGUI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, LAVALLEJA, MINAS, 1, 663325, 6195120 
16/3/2020,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 23, RIVERA, SIN DATOS, 1, 639155, 6575440 
16/3/2020,, CALDERON DE LA BARCA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 570725, 6148715 
17/3/2020,, AVENIDA URUGUAY --SOLYMAR--, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 3, CANELONES, SOLYMAR, 1, 595240, 6144535 
17/3/2020,, RUTA 12 KM 374 APROX, ATROPELLO DE ANIMALES, LEVE, MARTES, 6, MALDONADO, SIN DATOS, 1, 676520, 6169955 
17/3/2020,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, CANELONES, BARROS BLANCOS, 1, 589050, 6151835 
17/3/2020,, DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, ARTIGAS, ARTIGAS, 1, 551160, 6636790 
17/3/2020,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, SIN DATOS, 1, 567200, 6152645 
17/3/2020,, CAMINO MALDONADO, DESPISTE, GRAVE, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 1, 581985, 6145935 
17/3/2020,, CAMINO MARINO KM 30, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, CANELONES, SIN DATOS, 1, 587630, 6161140 
17/3/2020,, VEINTICINCO DE AGOSTO, CAÍDA, LEVE, MARTES, 22, MALDONADO, SAN CARLOS, 1, 689920, 6148235 
17/3/2020,, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, SALTO, SALTO, 1, 410850, 6527255 
18/3/2020,, AVENIDA ROCHA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 10, ROCHA, SIN DATOS, 1, 763855, 6168455 
18/3/2020,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, CERRO LARGO, MELO, 1, 766555, 6415370 
18/3/2020,, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, SALTO, SALTO, 1, 407955, 6526175 
18/3/2020,, BOLIVIA, CAÍDA, LEVE, MIÉRCOLES, 20, SORIANO, PALMAR, 1, 456910, 6341690 
19/3/2020,, PROFESOR FRANCISCO LUCAS ROSELLI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 3, COLONIA, NUEVA PALMIRA, 1, 370010, 6251035 
19/3/2020,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 9, DURAZNO, SIN DATOS, 1, 550395, 6331535 
19/3/2020,, JOSE VICO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, COLONIA, COLONIA DEL SACRAMENTO, 1, 424375, 6186505 
19/3/2020,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, JUEVES, 15, CANELONES, SIN DATOS, 1, 570730, 6179900 
20/3/2020,, RUTA CESAR MAYO GUTIERREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MONTEVIDEO, SIN DATOS, 1, 570750, 6152000 
20/3/2020,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, RIO NEGRO, FRAY BENTOS, 1, 377570, 6335180 
20/3/2020,, WASHINGTON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 12, PAYSANDU, PAYSANDU, 1, 397955, 6424335 
20/3/2020,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 562065, 6147575 
20/3/2020,, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, CANELONES, SIN DATOS, 1, 571065, 6156380 
20/3/2020,, AVENIDA LEZICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 568665, 6149425 
20/3/2020,, GENERAL AGUILAR, CAÍDA, LEVE, VIERNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 573690, 6139420 
21/3/2020,, JOANICO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 7, MONTEVIDEO, MONTEVIDEO, 1, 577370, 6139810 
21/3/2020,, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 15, MONTEVIDEO, MONTEVIDEO, 1, 577700, 6142585 
21/3/2020,, ALBERTO CARACARA, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 17, MALDONADO, MALDONADO, 1, 688565, 6136390 
22/3/2020,, NO SE INGRESO, CAÍDA, GRAVE, DOMINGO, 7, ROCHA, SIN DATOS, 1, 771675, 6279930 
21/3/2020,, FELISBERTO HERNANDEZ, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 581105, 6145785 
22/3/2020,, CARACAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, PAYSANDU, NUEVO PAYSANDU, 1, 399480, 6428055 
22/3/2020,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 1, 577460, 6140390 
23/3/2020,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 584965, 6140960 
23/3/2020,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, CANELONES, BARROS BLANCOS, 1, 590650, 6153360 
23/3/2020,, BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, SALTO, SALTO, 1, 408105, 6527190 
23/3/2020,, ABAYUBA, CAÍDA, LEVE, LUNES, 12, CANELONES, NEPTUNIA, 1, 603570, 6151105 
23/3/2020,, VELAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, ROCHA, VELAZQUEZ, 1, 750970, 6230270 
24/3/2020,, COLIBRI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, CANELONES, BARROS BLANCOS, 1, 593830, 6155610 
25/3/2020,, BOULEVARD GENERAL ARTIGAS, CAÍDA, LEVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 574005, 6140930 
25/3/2020,, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, PAYSANDU, PAYSANDU, 1, 398535, 6422860 
25/3/2020,, FERNANDO CARBALLO Y PEDRO ARRIGONI, CAÍDA, LEVE, MIÉRCOLES, 12, COLONIA, COLONIA DEL SACRAMENTO, 1, 425550, 6188215 
25/3/2020,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, RIVERA, RIVERA, 1, 639525, 6580345 
25/3/2020,, M, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 15, SAN JOSE, SIN DATOS, 1, 544810, 6203290 
25/3/2020,, POLO CASTRO, DESPISTE, LEVE, MIÉRCOLES, 21, RIVERA, SANTA TERESA, 1, 636255, 6578975 
25/3/2020,, TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, CANELONES, EMPALME OLMOS, 1, 600790, 6160955 
21/3/2020,, JUAN MANUEL BLANES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 9, RIO NEGRO, FRAY BENTOS, 1, 378595, 6334505 
25/3/2020,, RUTA 93 KM. 91.500, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, MALDONADO, SIN DATOS, 1, 657940, 6149450 
26/3/2020,, ISLA DE FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MALDONADO, MALDONADO, 1, 688110, 6135550 
26/3/2020,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, ROCHA, ROCHA, 1, 745340, 6181610 
27/3/2020,, AVENIDA SORIANO, CAÍDA, LEVE, VIERNES, 11, PAYSANDU, PAYSANDU, 1, 399640, 6422710 
27/3/2020,, NATALIO LOPEZ RAMOS, CAÍDA, LEVE, VIERNES, 14, CANELONES, SAN RAMON, 1, 595875, 6205905 
27/3/2020,, LOS AROMOS Y LAS PALMAS, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 12, CANELONES, BARROS BLANCOS, 1, 589840, 6151235 
27/3/2020,, ARTIGAS Y SUMMER, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, CANELONES, SOLYMAR, 1, 595005, 6145945 
27/3/2020,, SIN DATOS, DESPISTE, LEVE, VIERNES, 20, TREINTA Y TRES, SIN DATOS, 1, 787995, 6353400 
27/3/2020,, JUAN ACOSTA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 576320, 6143655 
28/3/2020,, DOCTOR TORIBIO OLASO, DESPISTE, LEVE, SÁBADO, 3, TACUAREMBO, PASO DE LOS TOROS, 1, 546145, 6370255 
28/3/2020,, EDUARDO PAZ AGUIRRE, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, SÁBADO, 22, MONTEVIDEO, MONTEVIDEO, 1, 567765, 6144810 
28/3/2020,, BOULEVARD GENERAL JOSE G. ARTIGAS, CAÍDA, GRAVE, SÁBADO, 22, PAYSANDU, PAYSANDU, 1, 398970, 6422000 
28/3/2020,, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 22, MONTEVIDEO, MONTEVIDEO, 1, 579500, 6142840 
29/3/2020,, AVENIDA TACUAREMBO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 0, RIVERA, MINAS DE CORRALES, 1, 643715, 6506815 
29/3/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 0, MONTEVIDEO, MONTEVIDEO, 1, 567835, 6142555 
29/3/2020,, CAMINO TENIENTE GALEANO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 10, MONTEVIDEO, MONTEVIDEO, 1, 578005, 6145710 
29/3/2020,, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, CANELONES, SIN DATOS, 1, 571070, 6156930 
29/3/2020,, CALLE 33, CAÍDA, LEVE, DOMINGO, 19, CANELONES, PROGRESO, 1, 571925, 6161020 
30/3/2020,, TABARE, ATROPELLO DE ANIMALES, LEVE, LUNES, 11, TACUAREMBO, TACUAREMBO, 1, 594395, 6491560 
30/3/2020,, MISIONES, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 572445, 6137165 
30/3/2020,, MAYORAL F. AGUIRRE, DESPISTE, SIN LESIONADOS, LUNES, 10, DURAZNO, SANTA BERNARDINA, 1, 544765, 6310320 
30/3/2020,, DOCTOR ELIAS REGULES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, ROCHA, ROCHA, 1, 744505, 6182500 
31/3/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 11, COLONIA, SIN DATOS, 1, 444600, 6207300 
31/3/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 14, SORIANO, SIN DATOS, 1, 409450, 6321720 
31/3/2020,, SIN DATOS, CAÍDA, LEVE, MARTES, 15, DURAZNO, SIN DATOS, 1, 541300, 6304770 
1/4/2020,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 1, 576965, 6137380 
1/4/2020,, MINAS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 11, RIO NEGRO, YOUNG, 1, 440880, 6382600 
1/4/2020,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, SORIANO, DOLORES, 1, 386980, 6289575 
1/4/2020,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 22, RIO NEGRO, YOUNG, 1, 440495, 6381275 
1/4/2020,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 23, MALDONADO, SAN CARLOS, 1, 690000, 6148010 
2/4/2020,, JOSE L. MORALES ARRILLAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, LAVALLEJA, MINAS, 1, 662435, 6195020 
2/4/2020,, LA GACETA, CAÍDA, LEVE, JUEVES, 20, MONTEVIDEO, MONTEVIDEO, 1, 578055, 6137170 
2/4/2020,, AV. ORLANDO PEDRAGOSA SIERRA, DESPISTE, SIN LESIONADOS, JUEVES, 23, MALDONADO, PUNTA DEL ESTE, 1, 689700, 6132455 
3/4/2020,, A LA PEDRERA, DESPISTE, LEVE, VIERNES, 12, CANELONES, SIN DATOS, 1, 610375, 6177905 
3/4/2020,, JOSE BATLLE Y ORDOÑEZ, ATROPELLO DE ANIMALES, LEVE, VIERNES, 15, ROCHA, ROCHA, 1, 745655, 6180935 
3/4/2020,, BAYONA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573970, 6142615 
3/4/2020,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, COLONIA, CARMELO, 1, 381900, 6238125 
4/4/2020,, CALLE COLÓN Y 32, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 1, CANELONES, PINAMAR - PINEPARK, 1, 605175, 6151830 
4/4/2020,, GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 4, CANELONES, PANDO, 1, 595160, 6157870 
4/4/2020,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, CANELONES, CANELONES, 1, 566205, 6179900 
5/4/2020,, COQUIMBO, CAÍDA, LEVE, DOMINGO, 6, CANELONES, JAUREGUIBERRY, 1, 644425, 6149310 
5/4/2020,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 6, MONTEVIDEO, MONTEVIDEO, 1, 581220, 6140985 
5/4/2020,, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 1, 577725, 6142690 
5/4/2020,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 15, CANELONES, SIN DATOS, 1, 608710, 6168135 
5/4/2020,, DOCE DE OCTUBRE, CAÍDA, LEVE, DOMINGO, 18, FLORIDA, CARDAL, 1, 555505, 6205475 
5/4/2020,, ALBERICO PASSADORE, CAÍDA, LEVE, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 1, 571245, 6148225 
6/4/2020,, CALLE D Y CAMINO GRAL A LA COLONIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 5, PAYSANDU, CHACRAS DE PAYSANDU, 1, 407645, 6416245 
6/4/2020,, CALLE 60, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, FLORIDA, FLORIDA, 1, 569855, 6226075 
6/4/2020,, CALDERON DE LA BARCA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 570525, 6147885 
6/4/2020,, MODESTO LLANTADA BARREIRO, CAÍDA, LEVE, LUNES, 12, SALTO, SALTO, 1, 407205, 6525675 
7/4/2020,, CALDERON DE LA BARCA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 570695, 6148585 
7/4/2020,, SIN NOMBRE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 14, MALDONADO, PAN DE AZUCAR, 1, 662535, 6149840 
7/4/2020,, AVENIDA JOSE ENRIQUE RODO, ATROPELLO DE ANIMALES, LEVE, MARTES, 21, MALDONADO, SAN CARLOS, 1, 689230, 6147910 
7/4/2020,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, MONTEVIDEO, MONTEVIDEO, 1, 571155, 6144595 
8/4/2020,, GIANNATTASIO Y DE LOS RUISEÑORES, DESPISTE, LEVE, MIÉRCOLES, 1, CANELONES, LOMAS DE SOLYMAR, 1, 595980, 6146745 
8/4/2020,, ROCHA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 12, ROCHA, CEBOLLATI, 1, 798540, 6314390 
8/4/2020,, REGIMIENTO 7, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 12, TREINTA Y TRES, SANTA CLARA DE OLIMAR, 1, 692995, 6355610 
8/4/2020,, MINAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574360, 6138425 
8/4/2020,, COLOMBIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 574045, 6138835 
9/4/2020,, BVAR. FRANCISCO MATA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, CERRO LARGO, MELO, 1, 766820, 6415115 
9/4/2020,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, MONTEVIDEO, MONTEVIDEO, 1, 580700, 6140845 
9/4/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 20, RIO NEGRO, SIN DATOS, 1, 403560, 6348005 
10/4/2020,, AVENIDA ITALIA INTERSECCIÓN JULIO CAIRELLO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, RIVERA, RIVERA, 1, 636870, 6579045 
10/4/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, CANELONES, SIN DATOS, 1, 584350, 6152515 
10/4/2020,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, FLORIDA, FLORIDA, 1, 572290, 6227450 
10/4/2020,, AVENIDA BLANDENGUES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, SALTO, SALTO, 1, 410135, 6527500 
11/4/2020,, EMANCIPACION, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 571400, 6143160 
12/4/2020,, AVENIDA CARLOS REYLES, CAÍDA, LEVE, DOMINGO, 3, SALTO, SALTO, 1, 410600, 6525190 
12/4/2020,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 8, MALDONADO, SAN CARLOS, 1, 690735, 6148170 
12/4/2020,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, MONTEVIDEO, MONTEVIDEO, 1, 578965, 6148220 
12/4/2020,, DOCTOR F. MARTINEZ RODRIGUEZ, CAÍDA, LEVE, DOMINGO, 18, ROCHA, ROCHA, 1, 744880, 6182385 
12/4/2020,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 19, ARTIGAS, PORT. DE HIERRO Y CAMPODONICO, 1, 443260, 6651895 
12/4/2020,, JOSE M. CAJARAVILLE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 20, LAVALLEJA, MINAS, 1, 661300, 6196515 
12/4/2020,, SAN MARTIN, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 23, TACUAREMBO, TACUAREMBO, 1, 596220, 6488885 
12/4/2020,, DOCTOR LUIS ALBERTO DE HERRERA, CAÍDA, GRAVE, DOMINGO, 23, PAYSANDU, PAYSANDU, 1, 398200, 6424605 
13/4/2020,, AVENIDA BLANDENGUES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 0, SALTO, SALTO, 1, 410100, 6527205 
13/4/2020,, NUÑEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 4, ROCHA, CASTILLOS, 1, 789905, 6211370 
13/4/2020,, AVENIDA DOCTOR BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, COLONIA, COLONIA DEL SACRAMENTO, 1, 422780, 6186225 
13/4/2020,, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, PAYSANDU, GUICHON, 1, 480950, 6419760 
13/4/2020,, PORONGOS, CAÍDA, LEVE, LUNES, 20, FLORES, TRINIDAD, 1, 509500, 6292575 
14/4/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 0, CANELONES, SIN DATOS, 1, 614685, 6152505 
14/4/2020,, RUTA NACIONAL OCHO, CAÍDA, SIN LESIONADOS, MARTES, 0, CANELONES, BARROS BLANCOS, 1, 593790, 6155915 
14/4/2020,, RUTA 26 KM 72, DESPISTE, SIN LESIONADOS, MARTES, 3, CERRO LARGO, SIN DATOS, 1, 827415, 6391555 
14/4/2020,, AVENIDA BUSCHENTAL, DESPISTE, SIN LESIONADOS, MARTES, 7, MONTEVIDEO, MONTEVIDEO, 1, 572690, 6142450 
14/4/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 8, CANELONES, SIN DATOS, 1, 641090, 6150565 
14/4/2020,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 578885, 6141010 
