Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
8/7/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 22, LAVALLEJA, SIN DATOS, 1, 723555, 6280385 
1/9/2022,, ENRIQUE HURTADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, COLONIA, COLONIA DEL SACRAMENTO, 1, 421605, 6188520 
31/7/2022,, AVENIDA URUGUAY ESQUINA FRANCISCO CANARO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, CANELONES, SOLYMAR, 1, 593900, 6145920 
3/7/2022,, BRENDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 584450, 6138170 
2/9/2022,, BENITO SOLARI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, SALTO, SALTO, 1, 407810, 6525265 
24/10/2022,, RAMBLA COSTANERA RUTA 10||CANELONES||PINAMAR||PINEPARK, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, CANELONES, PINAMAR - PINEPARK, 1, 604965, 6149670 
1/12/2022,, DOCTOR VIDAL Y FUENTES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, MONTEVIDEO, MONTEVIDEO, 1, 577770, 6138085 
28/12/2022,, COLONIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 6, COLONIA, JUAN LACAZE, 1, 459640, 6189265 
27/11/2022,, RUTA 91 A LA ALTURA DE LOS CORRALES, DESPISTE, SIN LESIONADOS, DOMINGO, 5, TREINTA Y TRES, SIN DATOS, 1, 788000, 6347910 
21/7/2022,, RUTA 26 KM 66, DESPISTE, SIN LESIONADOS, JUEVES, 10, CERRO LARGO, SIN DATOS, 1, 793670, 6410505 
9/7/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 7, SAN JOSE, SIN DATOS, 1, 536235, 6196295 
12/7/2022,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 575535, 6141160 
17/7/2022,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, ROCHA, ROCHA, 1, 746050, 6180490 
20/7/2022,, DUNKERQUE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, MALDONADO, PUNTA DEL ESTE, 1, 688855, 6132110 
17/11/2022,, GENERAL URQUIZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 1, 577455, 6140015 
26/11/2022,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, CANELONES, SANTA LUCIA, 1, 556445, 6187615 
2/7/2022,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MONTEVIDEO, MONTEVIDEO, 1, 577105, 6140730 
21/9/2022,, BOULEVARD GENERAL ARTIGAS, CAÍDA, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 576515, 6135820 
29/9/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, ARTIGAS, LAS PIEDRAS, 1, 443585, 6653690 
3/10/2022,, AVENIDA ANTONIO LUSSICH, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, MALDONADO, MALDONADO, 1, 685245, 6136690 
14/11/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 20, RIO NEGRO, SIN DATOS, 1, 437005, 6379495 
28/11/2022,, SIN DATOS, CAÍDA, LEVE, LUNES, 18, TACUAREMBO, SIN DATOS, 1, 646845, 6470720 
16/12/2022,, CAMINO CARRETERA AL PASO DE LA PAZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 4, LAVALLEJA, MINAS, 1, 662275, 6195665 
17/11/2022,, SIN DATOS, DESPISTE, LEVE, JUEVES, 11, ROCHA, SIN DATOS, 1, 795675, 6244560 
24/9/2022,, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 2, COLONIA, CARMELO, 1, 382290, 6238550 
24/10/2022,, MOREIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, CANELONES, SIN DATOS, 1, 573775, 6157730 
27/9/2022,, EJIDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, MONTEVIDEO, MONTEVIDEO, 1, 574250, 6137545 
15/11/2022,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, CANELONES, CANELONES, 1, 565955, 6179240 
13/12/2022,, EJIDO, CAÍDA, LEVE, MARTES, 14, CERRO LARGO, MELO, 1, 766725, 6415780 
8/8/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 8, CANELONES, SIN DATOS, 1, 568865, 6157000 
1/12/2022,, RAMBLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 5, TACUAREMBO, TACUAREMBO, 1, 597010, 6490300 
6/7/2022,, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, RIVERA, RIVERA, 1, 639970, 6580670 
12/8/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, TREINTA Y TRES, SIN DATOS, 1, 735950, 6310180 
27/12/2022,, SIN DATOS, CAÍDA, SIN LESIONADOS, MARTES, 15, ROCHA, SIN DATOS, 1, 748145, 6181920 
9/7/2022,, MENORCA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 579675, 6140125 
30/12/2022,, LUISA PAZ, ATROPELLO DE ANIMALES, LEVE, VIERNES, 23, CERRO LARGO, MELO, 1, 766590, 6416875 
14/9/2022,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, CERRO LARGO, MELO, 1, 766395, 6414975 
15/7/2022,, MARTIN FIERRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 576330, 6139690 
14/8/2022,, AVENIDA DE LOS IRACUNDOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, PAYSANDU, PAYSANDU, 1, 397290, 6426515 
13/12/2022,, CAMINO CASAVALLE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 20, MONTEVIDEO, MONTEVIDEO, 1, 574265, 6145320 
28/12/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, CANELONES, SIN DATOS, 1, 574120, 6160970 
3/8/2022,, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, TACUAREMBO, TACUAREMBO, 1, 596430, 6490715 
23/7/2022,, JACINTO MARIA ALVARIZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, MALDONADO, SAN CARLOS, 1, 690195, 6147990 
16/10/2022,, ANGEL SALVO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MONTEVIDEO, MONTEVIDEO, 1, 571560, 6141830 
26/9/2022,, GENERAL JUAN ANTONIO LAVALLEJA, CAÍDA, LEVE, LUNES, 17, LAVALLEJA, JOSE BATLLE Y ORDOÑEZ, 1, 672495, 6294545 
28/11/2022,, WASHINGTON, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 1, DURAZNO, DURAZNO, 1, 544265, 6305130 
11/12/2022,, GUATRDA SUS DERECHOS Y RIVERA, CAÍDA, LEVE, DOMINGO, 6, DURAZNO, DURAZNO, 1, 543295, 6307125 
18/12/2022,, DOCTOR ASCHERI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 15, MALDONADO, SAN CARLOS, 1, 690000, 6148010 
5/12/2022,, VEINTIUNO DE SETIEMBRE, ATROPELLO DE PEATÓN, SIN LESIONADOS, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 577100, 6135625 
13/12/2022,, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 574020, 6136580 
15/8/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, FLORIDA, SIN DATOS, 1, 562870, 6265600 
1/7/2022,, AVENIDA MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, SALTO, SALTO, 1, 411090, 6527225 
2/9/2022,, CALLE 18 DE JULIO ESQUINA CALLLE 12 DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, RIVERA, VICHADERO, 1, 718510, 6481995 
11/11/2022,, JOSE ENRIQUE RODO, DESPISTE, SIN LESIONADOS, VIERNES, 14, CERRO LARGO, MELO, 1, 766230, 6415415 
12/11/2022,, DOCTOR POUEY, DESPISTE, LEVE, SÁBADO, 5, CANELONES, SIN DATOS, 1, 571065, 6155910 
19/7/2022,, TORRES GARCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, CANELONES, SIN DATOS, 1, 571985, 6157055 
1/10/2022,, FRANCISCO MIRANDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 16, MONTEVIDEO, MONTEVIDEO, 1, 572465, 6143405 
21/10/2022,, MIGUELETE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 575455, 6138585 
17/7/2022,, DEL VICENTENARIO Y FRANCISCA ARNAL, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 20, CANELONES, SIN DATOS, 1, 573010, 6157085 
31/7/2022,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 578980, 6138985 
22/10/2022,, UTE 0, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 3, FLORIDA, MENDOZA CHICO, 1, 572320, 6210725 
20/8/2022,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, RIVERA, RIVERA, 1, 639790, 6579820 
22/8/2022,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 578160, 6139100 
15/11/2022,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 574415, 6139100 
20/11/2022,, RUTA 19 KILOMETRO 8, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 20, ROCHA, SIN DATOS, 1, 824250, 6266635 
9/9/2022,, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, SALTO, SALTO, 1, 409805, 6527430 
9/11/2022,, RIO NEGRO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 1, 397940, 6423140 
8/9/2022,, JUAN T. GONZALEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 19, CANELONES, CANELONES, 1, 565895, 6179630 
10/11/2022,, CAMINO PENSE, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 7, SORIANO, SIN DATOS, 1, 409205, 6318365 
2/12/2022,, CAMINO CARRASCO, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 579810, 6140650 
21/8/2022,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, SALTO, SALTO, 1, 409025, 6527185 
22/9/2022,, CRISTOBAL COLON, ATROPELLO DE PEATÓN, SIN LESIONADOS, JUEVES, 16, SORIANO, MERCEDES, 1, 404055, 6320370 
9/11/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, CANELONES, BARROS BLANCOS, 1, 593005, 6155215 
9/11/2022,, AVENIDA IBIRAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, CANELONES, MARINDIA, 1, 607130, 6151625 
11/11/2022,, VIA_PUBLICA, DESPISTE, LEVE, VIERNES, 16, CANELONES, SIN DATOS, 1, 623190, 6155015 
30/12/2022,, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MALDONADO, PUNTA DEL ESTE, 1, 688010, 6132470 
26/8/2022,, VIA_PUBLICA, DESPISTE, GRAVE, VIERNES, 16, ARTIGAS, ARTIGAS, 1, 550485, 6637280 
9/11/2022,, A. ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 6, SAN JOSE, SAN JOSE DE MAYO, 1, 526255, 6200450 
6/9/2022,, MARIA STAGNERO DE MUNAR --PASO CARRASCO--, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, CANELONES, PASO CARRASCO, 1, 587220, 6142815 
2/11/2022,, JAPON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 567645, 6140435 
12/11/2022,, BRAVO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, COLONIA, NUEVA PALMIRA, 1, 370085, 6250675 
21/9/2022,, CAMINO VECINAL JUAN BONASSO, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 18, FLORIDA, SIN DATOS, 1, 622915, 6269030 
29/11/2022,, AVENIDA GONZALEZ MORENO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 23, COLONIA, COLONIA DEL SACRAMENTO, 1, 422855, 6187165 
6/9/2022,, BERNARDINA FRAGOSO DE RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, MALDONADO, MALDONADO, 1, 687220, 6135890 
21/7/2022,, GENERAL JUAN ANTONIO LAVALLEJA, ATROPELLO DE ANIMALES, LEVE, JUEVES, 17, RIO NEGRO, FRAY BENTOS, 1, 378830, 6334290 
1/11/2022,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 573520, 6139885 
26/8/2022,, AVENIDA MANUEL PATULE, CAÍDA, LEVE, VIERNES, 22, SALTO, SALTO, 1, 407480, 6525000 
5/9/2022,, FLORIDA, CAÍDA, LEVE, LUNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 573165, 6136930 
22/9/2022,, AVENIDA FRUGONI, DESPISTE, SIN LESIONADOS, JUEVES, 23, DURAZNO, DURAZNO, 1, 543610, 6306675 
19/9/2022,, CAMINO DEPARTAMENTAL A RIVERA, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 5, SALTO, SIN DATOS, 1, 426700, 6530165 
11/11/2022,, GAVILAN, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 578090, 6142550 
2/12/2022,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, SORIANO, MERCEDES, 1, 404140, 6319035 
1/7/2022,, WILSON FERREIRA ALDUNATE, ATROPELLO DE PEATÓN, LEVE, VIERNES, 19, CANELONES, PANDO, 1, 595220, 6157690 
24/9/2022,, OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 15, SALTO, SALTO, 1, 410115, 6527325 
7/11/2022,, ASILO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 577765, 6139775 
15/7/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 568080, 6142165 
10/11/2022,, AV. GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, MALDONADO, MALDONADO, 1, 686275, 6137305 
7/8/2022,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 9, SAN JOSE, SAN JOSE DE MAYO, 1, 526055, 6200525 
25/10/2022,, RUTA 26, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 14, CERRO LARGO, SIN DATOS, 1, 764645, 6415150 
23/12/2022,, BOULEVARD ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 576320, 6136565 
4/7/2022,, JOANICO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 578955, 6140945 
8/9/2022,, MERCEDES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 1, 574700, 6137485 
31/10/2022,, JAIME ROLDOS Y PONS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 577255, 6142145 
3/12/2022,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, SALTO, SALTO, 1, 408615, 6527010 
11/12/2022,, LANUS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 1, 570230, 6148360 
7/7/2022,, BOULEVARD JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 16, TACUAREMBO, PASO DE LOS TOROS, 1, 546090, 6369410 
20/7/2022,, MANILA, CAÍDA, LEVE, MIÉRCOLES, 23, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 558000, 6152885 
5/8/2022,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, ROCHA, ROCHA, 1, 744835, 6182055 
5/11/2022,, GENERAL APARICIO SARAVIA, CAÍDA, GRAVE, SÁBADO, 9, CERRO LARGO, MELO, 1, 766385, 6414905 
1/9/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 14, RIO NEGRO, SIN DATOS, 1, 481685, 6336235 
2/10/2022,, AVENIDA RACINE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, CANELONES, PASO CARRASCO, 1, 589035, 6142940 
28/10/2022,, AVENIDA GENERAL RIVERA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 576830, 6137380 
6/9/2022,, AVENIDA GOBERNADOR DE VIANA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 19, SALTO, SALTO, 1, 409990, 6526165 
9/11/2022,, SIN DATOS, CAÍDA, LEVE, MIÉRCOLES, 14, COLONIA, SIN DATOS, 1, 470215, 6200935 
5/9/2022,, CAMINO DEL ABRA, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 18, LAVALLEJA, SIN DATOS, 1, 662230, 6208445 
20/9/2022,, ALSACIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 1, 579770, 6145005 
11/8/2022,, RAMAL 30, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 18, ARTIGAS, SIN DATOS, 1, 454130, 6636895 
31/8/2022,, SANTIAGO NIETO CLAVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, TACUAREMBO, TACUAREMBO, 1, 596615, 6488575 
19/7/2022,, JACINTO M. LAGUNA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, COLONIA, NUEVA PALMIRA, 1, 369940, 6250960 
15/10/2022,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, MALDONADO, MALDONADO, 1, 686295, 6135120 
18/8/2022,, AVENIDA JOSE BATLLE Y ORDOÑEZ, CAÍDA, GRAVE, JUEVES, 13, MALDONADO, MALDONADO, 1, 686990, 6136480 
29/11/2022,, MANUEL CALLEROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, FLORIDA, FLORIDA, 1, 572860, 6226585 
15/10/2022,, MANUEL DE CASTRO Y CAREAGA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, SORIANO, MERCEDES, 1, 403610, 6320600 
20/8/2022,, BOULEVARD GENERAL ARTIGAS, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 9, MONTEVIDEO, MONTEVIDEO, 1, 576335, 6137745 
29/9/2022,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, RIO NEGRO, FRAY BENTOS, 1, 377640, 6335250 
31/10/2022,, SALTO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 20, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 555985, 6152675 
8/8/2022,, AVENIDA APARICIO SARAVIA, CAÍDA, LEVE, LUNES, 10, TREINTA Y TRES, TREINTA Y TRES, 1, 744645, 6320780 
15/8/2022,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 0, CERRO LARGO, SIN DATOS, 1, 761585, 6380275 
20/7/2022,, YAGUARON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 0, MONTEVIDEO, MONTEVIDEO, 1, 574140, 6137640 
17/8/2022,, RUTA 27, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 8, RIVERA, SIN DATOS, 1, 718810, 6482635 
28/10/2022,, RAMBLA CLAUDIO WILLIMAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, MALDONADO, PUNTA DEL ESTE, 1, 688015, 6130845 
12/9/2022,, CAMINO DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 19, MALDONADO, CERRO PELADO, 1, 684640, 6137625 
4/9/2022,, DOCTOR SEBASTIAN RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 1, 578375, 6146625 
5/7/2022,, AV DE LAS AMERICAS E AV LA PLAYA Y RACINE, ATROPELLO DE PEATÓN, GRAVE, MARTES, 10, CANELONES, PARQUE CARRASCO, 1, 588815, 6142500 
6/8/2022,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 15, MALDONADO, MALDONADO, 1, 686300, 6135340 
11/12/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 1, 588320, 6151550 
17/9/2022,, MIGUELETE, CAÍDA, LEVE, SÁBADO, 16, MONTEVIDEO, MONTEVIDEO, 1, 576260, 6138650 
4/10/2022,, RAMBLA COSTANERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 17, CANELONES, LOMAS DE SOLYMAR, 1, 598290, 6146520 
25/11/2022,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 584335, 6138685 
22/12/2022,, LIBERTAD, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 577625, 6136965 
12/11/2022,, AV CALCAGNO Y SAN CONO., COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, CANELONES, PASO CARRASCO, 1, 586920, 6141905 
10/12/2022,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, TACUAREMBO, TACUAREMBO, 1, 595215, 6490495 
15/8/2022,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 574550, 6143180 
22/8/2022,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 23, PAYSANDU, PAYSANDU, 1, 398330, 6423855 
10/7/2022,, DOCTOR PANTALEON PEREZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 1, 581100, 6142165 
29/9/2022,, SIN DATOS, DESPISTE, LEVE, JUEVES, 16, DURAZNO, SIN DATOS, 1, 548405, 6299400 
27/11/2022,, REPUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, CANELONES, BARROS BLANCOS, 1, 592585, 6153460 
3/7/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, SIN DATOS, 1, 575365, 6166360 
24/10/2022,, PASAJE INVE P4, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 20, LAVALLEJA, MINAS, 1, 661375, 6195750 
25/10/2022,, AVENIDA DE LOS IRACUNDOS, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, MARTES, 16, PAYSANDU, PAYSANDU, 1, 397290, 6426515 
10/12/2022,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 9, PAYSANDU, PAYSANDU, 1, 399940, 6423550 
14/7/2022,, LORENZO PEREZ, DESPISTE, LEVE, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 1, 578065, 6136900 
8/7/2022,, AV. SALTO, ATROPELLO DE ANIMALES, LEVE, VIERNES, 8, PAYSANDU, PAYSANDU, 1, 398660, 6424885 
22/8/2022,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, PAYSANDU, PAYSANDU, 1, 397355, 6423980 
1/7/2022,, BULEVAR APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 8, CERRO LARGO, RIO BRANCO, 1, 838550, 6387305 
18/9/2022,, AVENIDA GUSTAVO VOLPE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 1, 575945, 6144980 
13/9/2022,, CAMINO A SANTA ROSA, DESPISTE, SIN LESIONADOS, MARTES, 16, CANELONES, SIN DATOS, 1, 584620, 6186865 
13/9/2022,, DE TROPAS, DESPISTE, SIN LESIONADOS, MARTES, 23, TREINTA Y TRES, TREINTA Y TRES, 1, 742375, 6319365 
7/7/2022,, RUTA 6, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 1, CANELONES, SIN DATOS, 1, 595775, 6202540 
22/12/2022,, AVENIDA ENRIQUE AMORIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, SALTO, SALTO, 1, 411390, 6527965 
