Departamento,Gravedad,X,Y
SORIANO,SIN LESIONADOS,403590.0,6320695.0
MONTEVIDEO,SIN LESIONADOS,576045.0,6144890.0
CANELONES,SIN LESIONADOS,592620.0,6154885.0
ROCHA,LEVE,746350.0,6183185.0
CANELONES,LEVE,620790.0,6153705.0
COLONIA,SIN LESIONADOS,422185.0,6185555.0
ROCHA,LEVE,745465.0,6182625.0
COLONIA,LEVE,380880.0,6237585.0
MONTEVIDEO,SIN LESIONADOS,559245.0,6150030.0
SAN JOSE,LEVE,524190.0,6200665.0
MONTEVIDEO,LEVE,572330.0,6147845.0
CANELONES,LEVE,572220.0,6157900.0
RIO NEGRO,LEVE,440875.0,6381395.0
MALDONADO,SIN LESIONADOS,686505.0,6135120.0
MONTEVIDEO,LEVE,574910.0,6137245.0
MONTEVIDEO,LEVE,576235.0,6138970.0
MONTEVIDEO,LEVE,575370.0,6137570.0
MALDONADO,LEVE,686075.0,6135650.0
ROCHA,LEVE,744535.0,6181285.0
MONTEVIDEO,GRAVE,573735.0,6138810.0
DURAZNO,SIN LESIONADOS,545810.0,6302415.0
CANELONES,LEVE,594695.0,6146135.0
MONTEVIDEO,LEVE,574770.0,6139650.0
COLONIA,GRAVE,370160.0,6250745.0
SALTO,SIN LESIONADOS,408350.0,6527045.0
COLONIA,SIN LESIONADOS,381185.0,6237025.0
CANELONES,GRAVE,605280.0,6151145.0
MONTEVIDEO,SIN LESIONADOS,572950.0,6137030.0
ROCHA,SIN LESIONADOS,828600.0,6266265.0
MALDONADO,LEVE,685480.0,6137940.0
MALDONADO,LEVE,688440.0,6130380.0
RIVERA,LEVE,638205.0,6580945.0
DURAZNO,SIN LESIONADOS,544190.0,6306965.0
RIVERA,GRAVE,638980.0,6580450.0
MONTEVIDEO,SIN LESIONADOS,574085.0,6145110.0
MONTEVIDEO,LEVE,578965.0,6148220.0
MONTEVIDEO,GRAVE,576095.0,6136465.0
CANELONES,SIN LESIONADOS,612970.0,6152745.0
TACUAREMBO,SIN LESIONADOS,544020.0,6370400.0
MONTEVIDEO,LEVE,572655.0,6142500.0
MONTEVIDEO,SIN LESIONADOS,573745.0,6138710.0
MALDONADO,LEVE,657715.0,6139750.0
COLONIA,LEVE,443625.0,6207845.0
MONTEVIDEO,LEVE,580250.0,6144310.0
CANELONES,GRAVE,569020.0,6157570.0
SALTO,SIN LESIONADOS,414205.0,6526665.0
SALTO,LEVE,412005.0,6527105.0
FLORIDA,SIN LESIONADOS,570535.0,6229305.0
ROCHA,LEVE,776795.0,6228440.0
SAN JOSE,GRAVE,526220.0,6200325.0
SALTO,SIN LESIONADOS,413760.0,6519940.0
PAYSANDU,SIN LESIONADOS,406625.0,6410095.0
CERRO LARGO,LEVE,766020.0,6415220.0
CANELONES,LEVE,581540.0,6167710.0
CERRO LARGO,LEVE,731965.0,6403095.0
FLORIDA,LEVE,573000.0,6226725.0
MALDONADO,GRAVE,676415.0,6139245.0
MONTEVIDEO,LEVE,580170.0,6141810.0
RIVERA,LEVE,640120.0,6580335.0
RIO NEGRO,SIN LESIONADOS,378710.0,6335150.0
MONTEVIDEO,LEVE,583325.0,6139510.0
MONTEVIDEO,LEVE,576290.0,6136970.0
SAN JOSE,GRAVE,527020.0,6200015.0
MONTEVIDEO,LEVE,576055.0,6136955.0
CANELONES,LEVE,584525.0,6154850.0
MONTEVIDEO,LEVE,582475.0,6138660.0
PAYSANDU,LEVE,398140.0,6424305.0
MONTEVIDEO,SIN LESIONADOS,572135.0,6149465.0
CANELONES,LEVE,594910.0,6157390.0
SALTO,LEVE,409475.0,6527625.0
COLONIA,SIN LESIONADOS,443710.0,6208415.0
TACUAREMBO,LEVE,596430.0,6490715.0
PAYSANDU,LEVE,398970.0,6422000.0
TREINTA Y TRES,LEVE,785980.0,6350835.0
ROCHA,LEVE,827400.0,6265915.0
MONTEVIDEO,LEVE,568430.0,6139345.0
SAN JOSE,SIN LESIONADOS,553960.0,6153600.0
MALDONADO,LEVE,687875.0,6136715.0
MONTEVIDEO,LEVE,578975.0,6140790.0
MONTEVIDEO,LEVE,569510.0,6141085.0
TREINTA Y TRES,LEVE,745380.0,6320535.0
MONTEVIDEO,LEVE,579130.0,6138410.0
MONTEVIDEO,LEVE,585880.0,6140155.0
SALTO,LEVE,408140.0,6528240.0
SAN JOSE,SIN LESIONADOS,518185.0,6201885.0
FLORIDA,LEVE,571870.0,6227175.0
MONTEVIDEO,LEVE,580455.0,6144635.0
CERRO LARGO,LEVE,766200.0,6415100.0
MALDONADO,LEVE,686695.0,6135025.0
MALDONADO,LEVE,652560.0,6146440.0
PAYSANDU,SIN LESIONADOS,397655.0,6424390.0
SALTO,LEVE,414630.0,6526920.0
FLORIDA,LEVE,566060.0,6232525.0
MALDONADO,GRAVE,678955.0,6154805.0
CANELONES,SIN LESIONADOS,595445.0,6157960.0
MONTEVIDEO,SIN LESIONADOS,577960.0,6138365.0
COLONIA,SIN LESIONADOS,422910.0,6187445.0
MONTEVIDEO,LEVE,572435.0,6140900.0
COLONIA,LEVE,422230.0,6185345.0
PAYSANDU,SIN LESIONADOS,401770.0,6466310.0
MONTEVIDEO,LEVE,578485.0,6143650.0
PAYSANDU,LEVE,398950.0,6423770.0
PAYSANDU,SIN LESIONADOS,397515.0,6423760.0
MONTEVIDEO,LEVE,573945.0,6137945.0
MONTEVIDEO,LEVE,577630.0,6141820.0
MONTEVIDEO,LEVE,577105.0,6140730.0
RIVERA,SIN LESIONADOS,638285.0,6578290.0
MONTEVIDEO,LEVE,574280.0,6140250.0
TACUAREMBO,SIN LESIONADOS,594605.0,6490635.0
CANELONES,LEVE,616015.0,6151680.0
LAVALLEJA,LEVE,640590.0,6171345.0
SORIANO,SIN LESIONADOS,405160.0,6320380.0
MALDONADO,SIN LESIONADOS,690655.0,6149495.0
DURAZNO,LEVE,544065.0,6302815.0
CANELONES,LEVE,590810.0,6146500.0
MONTEVIDEO,LEVE,577395.0,6136610.0
TACUAREMBO,LEVE,596980.0,6491155.0
ARTIGAS,LEVE,550840.0,6635830.0
SALTO,SIN LESIONADOS,407060.0,6526300.0
CANELONES,LEVE,623720.0,6185235.0
SORIANO,LEVE,404110.0,6320585.0
FLORIDA,SIN LESIONADOS,570490.0,6240890.0
MONTEVIDEO,LEVE,572260.0,6145285.0
LAVALLEJA,LEVE,661440.0,6195065.0
SAN JOSE,GRAVE,526220.0,6200325.0
MONTEVIDEO,LEVE,575045.0,6140230.0
PAYSANDU,LEVE,397665.0,6423510.0
MONTEVIDEO,LEVE,574345.0,6137345.0
COLONIA,SIN LESIONADOS,424625.0,6243855.0
SAN JOSE,LEVE,526090.0,6200885.0
MALDONADO,LEVE,690205.0,6148105.0
ROCHA,SIN LESIONADOS,744575.0,6179960.0
CANELONES,GRAVE,566510.0,6179785.0
ARTIGAS,LEVE,551450.0,6636950.0
CANELONES,LEVE,573005.0,6157335.0
SAN JOSE,SIN LESIONADOS,540060.0,6228580.0
CANELONES,LEVE,629910.0,6151870.0
MONTEVIDEO,LEVE,580010.0,6141895.0
CERRO LARGO,SIN LESIONADOS,766875.0,6414155.0
MONTEVIDEO,LEVE,572790.0,6142645.0
MONTEVIDEO,LEVE,577085.0,6145295.0
SALTO,SIN LESIONADOS,407850.0,6527225.0
SALTO,GRAVE,413930.0,6527230.0
SORIANO,SIN LESIONADOS,390545.0,6292395.0
COLONIA,LEVE,422215.0,6188075.0
CANELONES,LEVE,593065.0,6145330.0
CERRO LARGO,SIN LESIONADOS,766655.0,6414735.0
MONTEVIDEO,LEVE,568455.0,6140460.0
PAYSANDU,GRAVE,410500.0,6414995.0
MONTEVIDEO,LEVE,573825.0,6137095.0
CANELONES,LEVE,604010.0,6152775.0
MONTEVIDEO,SIN LESIONADOS,585970.0,6141020.0
TACUAREMBO,LEVE,595310.0,6490270.0
MONTEVIDEO,LEVE,582265.0,6146110.0
COLONIA,LEVE,422230.0,6185345.0
MONTEVIDEO,LEVE,578365.0,6136955.0
MONTEVIDEO,LEVE,582315.0,6140760.0
COLONIA,LEVE,422230.0,6185345.0
COLONIA,SIN LESIONADOS,478380.0,6206135.0
MONTEVIDEO,SIN LESIONADOS,578745.0,6140545.0
LAVALLEJA,LEVE,728005.0,6295105.0
MONTEVIDEO,LEVE,582755.0,6138140.0
TACUAREMBO,LEVE,662705.0,6480085.0
MONTEVIDEO,SIN LESIONADOS,555040.0,6145225.0
SORIANO,SIN LESIONADOS,404255.0,6321210.0
COLONIA,SIN LESIONADOS,471315.0,6200040.0
MALDONADO,GRAVE,686600.0,6132645.0
CANELONES,LEVE,565920.0,6178840.0
CANELONES,LEVE,590010.0,6154065.0
ARTIGAS,LEVE,551885.0,6637115.0
MONTEVIDEO,LEVE,574790.0,6141125.0
LAVALLEJA,SIN LESIONADOS,663575.0,6195845.0
PAYSANDU,SIN LESIONADOS,398855.0,6423870.0
COLONIA,SIN LESIONADOS,423540.0,6186185.0
LAVALLEJA,SIN LESIONADOS,646660.0,6211970.0
MONTEVIDEO,LEVE,574300.0,6140620.0
MONTEVIDEO,LEVE,575800.0,6141965.0
PAYSANDU,GRAVE,415710.0,6497030.0
CERRO LARGO,LEVE,766575.0,6414845.0
CANELONES,LEVE,576180.0,6157530.0
SAN JOSE,LEVE,527330.0,6201705.0
COLONIA,SIN LESIONADOS,381355.0,6237395.0
ARTIGAS,LEVE,551375.0,6636875.0
MALDONADO,LEVE,691240.0,6148520.0
ARTIGAS,SIN LESIONADOS,570475.0,6591295.0
MONTEVIDEO,LEVE,576435.0,6147860.0
MONTEVIDEO,LEVE,573460.0,6142485.0
MONTEVIDEO,LEVE,579625.0,6139435.0
TREINTA Y TRES,LEVE,741680.0,6318185.0
CANELONES,SIN LESIONADOS,588080.0,6155790.0
MONTEVIDEO,LEVE,571210.0,6147985.0
RIVERA,LEVE,638760.0,6579535.0
FLORIDA,LEVE,618030.0,6216830.0
MONTEVIDEO,LEVE,567540.0,6139805.0
MALDONADO,GRAVE,687650.0,6129600.0
FLORIDA,SIN LESIONADOS,573000.0,6226725.0
MONTEVIDEO,LEVE,566830.0,6151955.0
ROCHA,LEVE,745415.0,6181545.0
CANELONES,LEVE,596175.0,6145155.0
MALDONADO,LEVE,686990.0,6134930.0
SORIANO,SIN LESIONADOS,424920.0,6308780.0
SALTO,SIN LESIONADOS,407675.0,6526980.0
MONTEVIDEO,LEVE,579095.0,6142410.0
TREINTA Y TRES,LEVE,743625.0,6319015.0
ROCHA,SIN LESIONADOS,744270.0,6182550.0
MONTEVIDEO,SIN LESIONADOS,579035.0,6140870.0
LAVALLEJA,LEVE,661855.0,6194490.0
MALDONADO,LEVE,687470.0,6139810.0
SORIANO,LEVE,405375.0,6321100.0
PAYSANDU,LEVE,401030.0,6424065.0
SORIANO,SIN LESIONADOS,404195.0,6320710.0
MONTEVIDEO,LEVE,575940.0,6144020.0
SALTO,SIN LESIONADOS,407675.0,6526980.0
SAN JOSE,LEVE,539955.0,6195075.0
MALDONADO,LEVE,691415.0,6132845.0
MONTEVIDEO,LEVE,575370.0,6137570.0
MALDONADO,LEVE,686590.0,6135930.0
LAVALLEJA,SIN LESIONADOS,661495.0,6196370.0
CANELONES,GRAVE,588690.0,6140730.0
MALDONADO,LEVE,687210.0,6128875.0
ARTIGAS,SIN LESIONADOS,442970.0,6652520.0
CERRO LARGO,LEVE,767140.0,6422635.0
FLORIDA,SIN LESIONADOS,572555.0,6228050.0
RIVERA,SIN LESIONADOS,670505.0,6519390.0
LAVALLEJA,SIN LESIONADOS,662985.0,6195370.0
COLONIA,LEVE,483825.0,6210075.0
MALDONADO,LEVE,669880.0,6140285.0
COLONIA,LEVE,467295.0,6200000.0
COLONIA,LEVE,420880.0,6189215.0
COLONIA,LEVE,466510.0,6251370.0
MONTEVIDEO,LEVE,568455.0,6140460.0
MALDONADO,SIN LESIONADOS,657670.0,6141065.0
FLORIDA,LEVE,569870.0,6234265.0
CANELONES,LEVE,570700.0,6155445.0
SORIANO,LEVE,405600.0,6320635.0
CANELONES,LEVE,592840.0,6144250.0
RIVERA,GRAVE,637715.0,6582100.0
LAVALLEJA,GRAVE,663435.0,6196500.0
MONTEVIDEO,LEVE,576695.0,6148160.0
RIVERA,LEVE,639395.0,6579570.0
MALDONADO,LEVE,691280.0,6148820.0
ARTIGAS,LEVE,551200.0,6637745.0
SORIANO,GRAVE,405770.0,6321150.0
MONTEVIDEO,SIN LESIONADOS,580315.0,6141550.0
CANELONES,GRAVE,583980.0,6156465.0
MONTEVIDEO,LEVE,577665.0,6137380.0
COLONIA,LEVE,423000.0,6186340.0
MONTEVIDEO,LEVE,576040.0,6144530.0
MONTEVIDEO,LEVE,577790.0,6140080.0
TACUAREMBO,LEVE,545645.0,6370015.0
CANELONES,LEVE,599730.0,6202985.0
MALDONADO,SIN LESIONADOS,686505.0,6135120.0
MONTEVIDEO,LEVE,575175.0,6138150.0
MONTEVIDEO,LEVE,578450.0,6139915.0
TREINTA Y TRES,GRAVE,743640.0,6320690.0
COLONIA,LEVE,467760.0,6202745.0
MONTEVIDEO,LEVE,570790.0,6145745.0
RIVERA,GRAVE,655750.0,6544735.0
ROCHA,SIN LESIONADOS,759580.0,6163825.0
DURAZNO,GRAVE,592475.0,6321210.0
MONTEVIDEO,GRAVE,570740.0,6143390.0
SALTO,SIN LESIONADOS,407385.0,6527850.0
COLONIA,GRAVE,459120.0,6190410.0
SALTO,LEVE,480860.0,6539220.0
CANELONES,GRAVE,590630.0,6146255.0
CANELONES,LEVE,590985.0,6151175.0
MONTEVIDEO,LEVE,574275.0,6138840.0
PAYSANDU,LEVE,398745.0,6423800.0
MONTEVIDEO,LEVE,565880.0,6143275.0
MONTEVIDEO,LEVE,578290.0,6138210.0
LAVALLEJA,LEVE,661470.0,6195825.0
RIO NEGRO,SIN LESIONADOS,378235.0,6334415.0
MONTEVIDEO,LEVE,584560.0,6149280.0
SAN JOSE,LEVE,526785.0,6198110.0
MONTEVIDEO,SIN LESIONADOS,559055.0,6150190.0
FLORIDA,SIN LESIONADOS,572505.0,6226235.0
SAN JOSE,LEVE,524390.0,6193915.0
CANELONES,LEVE,589840.0,6151345.0
MALDONADO,LEVE,688010.0,6136575.0
MONTEVIDEO,LEVE,573315.0,6144575.0
MALDONADO,SIN LESIONADOS,691465.0,6148495.0
CERRO LARGO,LEVE,767245.0,6414325.0
SAN JOSE,LEVE,527375.0,6200335.0
FLORIDA,SIN LESIONADOS,616105.0,6215395.0
MONTEVIDEO,LEVE,585350.0,6140255.0
MONTEVIDEO,LEVE,572940.0,6143970.0
DURAZNO,LEVE,548045.0,6304510.0
MONTEVIDEO,LEVE,570615.0,6141125.0
TREINTA Y TRES,LEVE,744255.0,6320980.0
RIO NEGRO,SIN LESIONADOS,479870.0,6338600.0
CANELONES,LEVE,612985.0,6152720.0
TACUAREMBO,LEVE,597480.0,6489935.0
TREINTA Y TRES,GRAVE,743495.0,6318515.0
COLONIA,SIN LESIONADOS,422230.0,6185345.0
COLONIA,SIN LESIONADOS,466390.0,6251485.0
ARTIGAS,GRAVE,444035.0,6654310.0
SORIANO,GRAVE,408460.0,6321690.0
MONTEVIDEO,LEVE,582175.0,6138875.0
DURAZNO,LEVE,544605.0,6301865.0
LAVALLEJA,SIN LESIONADOS,662305.0,6194250.0
MALDONADO,GRAVE,686495.0,6135935.0
SALTO,LEVE,497795.0,6559755.0
FLORIDA,LEVE,573205.0,6226525.0
SAN JOSE,LEVE,550640.0,6155620.0
MALDONADO,LEVE,687750.0,6135940.0
COLONIA,SIN LESIONADOS,421125.0,6188195.0
CERRO LARGO,LEVE,754025.0,6393605.0
MONTEVIDEO,LEVE,577930.0,6137395.0
MONTEVIDEO,LEVE,580270.0,6144325.0
SALTO,SIN LESIONADOS,413910.0,6527100.0
CANELONES,SIN LESIONADOS,592210.0,6146190.0
PAYSANDU,LEVE,399655.0,6424305.0
CANELONES,LEVE,628400.0,6153135.0
RIVERA,LEVE,640120.0,6580335.0
LAVALLEJA,SIN LESIONADOS,706825.0,6259120.0
CANELONES,LEVE,586960.0,6142235.0
PAYSANDU,SIN LESIONADOS,398330.0,6423855.0
SALTO,SIN LESIONADOS,410260.0,6527340.0
MALDONADO,LEVE,686505.0,6135120.0
SORIANO,LEVE,402555.0,6320600.0
ARTIGAS,LEVE,443990.0,6654255.0
MONTEVIDEO,LEVE,580040.0,6149060.0
MONTEVIDEO,LEVE,581930.0,6146500.0
DURAZNO,GRAVE,544655.0,6305440.0
CERRO LARGO,LEVE,767445.0,6414810.0
SALTO,LEVE,407860.0,6526435.0
SALTO,SIN LESIONADOS,409925.0,6525615.0
MONTEVIDEO,LEVE,579385.0,6142665.0
FLORIDA,LEVE,571085.0,6225970.0
ROCHA,LEVE,744960.0,6181035.0
CANELONES,LEVE,571065.0,6155910.0
TACUAREMBO,LEVE,597535.0,6489445.0
TACUAREMBO,SIN LESIONADOS,591190.0,6464160.0
MONTEVIDEO,LEVE,574225.0,6137850.0
RIO NEGRO,LEVE,379245.0,6332775.0
TACUAREMBO,LEVE,595765.0,6491070.0
LAVALLEJA,LEVE,649120.0,6198535.0
COLONIA,LEVE,369865.0,6251030.0
SAN JOSE,SIN LESIONADOS,526220.0,6200325.0
SAN JOSE,SIN LESIONADOS,526220.0,6200325.0
CANELONES,LEVE,565930.0,6178945.0
COLONIA,SIN LESIONADOS,370365.0,6251845.0
PAYSANDU,GRAVE,399405.0,6423155.0
MONTEVIDEO,SIN LESIONADOS,571980.0,6142460.0
CANELONES,SIN LESIONADOS,565935.0,6183360.0
SORIANO,SIN LESIONADOS,405320.0,6320410.0
MONTEVIDEO,GRAVE,581240.0,6146085.0
MONTEVIDEO,LEVE,570465.0,6142165.0
MALDONADO,GRAVE,688370.0,6132070.0
RIVERA,LEVE,638820.0,6581915.0
MONTEVIDEO,LEVE,578065.0,6138145.0
MALDONADO,LEVE,687890.0,6135520.0
MONTEVIDEO,LEVE,575110.0,6137905.0
MONTEVIDEO,LEVE,572005.0,6146620.0
RIVERA,SIN LESIONADOS,637710.0,6582225.0
COLONIA,SIN LESIONADOS,427160.0,6187860.0
SAN JOSE,SIN LESIONADOS,493290.0,6191040.0
MONTEVIDEO,LEVE,574700.0,6139910.0
MONTEVIDEO,LEVE,575275.0,6155390.0
COLONIA,SIN LESIONADOS,420295.0,6238340.0
MONTEVIDEO,LEVE,575895.0,6135685.0
TREINTA Y TRES,GRAVE,745980.0,6321315.0
MALDONADO,SIN LESIONADOS,686395.0,6135025.0
MONTEVIDEO,GRAVE,578670.0,6142565.0
MONTEVIDEO,SIN LESIONADOS,575855.0,6144865.0
MALDONADO,SIN LESIONADOS,686505.0,6135120.0
MALDONADO,LEVE,691270.0,6147405.0
COLONIA,SIN LESIONADOS,467350.0,6202780.0
MONTEVIDEO,GRAVE,567690.0,6153555.0
SORIANO,SIN LESIONADOS,403210.0,6320290.0
DURAZNO,LEVE,546490.0,6365790.0
MONTEVIDEO,LEVE,567685.0,6140135.0
LAVALLEJA,LEVE,662450.0,6195360.0
CANELONES,GRAVE,589665.0,6151815.0
COLONIA,LEVE,381265.0,6236905.0
MALDONADO,LEVE,687705.0,6135225.0
MALDONADO,GRAVE,661230.0,6148355.0
SALTO,LEVE,407075.0,6526715.0
COLONIA,GRAVE,475650.0,6195695.0
MONTEVIDEO,LEVE,577940.0,6140315.0
MALDONADO,SIN LESIONADOS,686075.0,6135650.0
MALDONADO,LEVE,690250.0,6134340.0
COLONIA,LEVE,476755.0,6190250.0
CANELONES,LEVE,595340.0,6157625.0
CANELONES,SIN LESIONADOS,592825.0,6144630.0
SAN JOSE,GRAVE,526220.0,6200325.0
RIVERA,LEVE,638150.0,6580860.0
SAN JOSE,LEVE,533555.0,6167665.0
MALDONADO,SIN LESIONADOS,662045.0,6152205.0
MONTEVIDEO,LEVE,576090.0,6136545.0
CERRO LARGO,LEVE,768220.0,6469600.0
PAYSANDU,SIN LESIONADOS,397920.0,6424660.0
TACUAREMBO,SIN LESIONADOS,596920.0,6490660.0
SAN JOSE,SIN LESIONADOS,525710.0,6200730.0
FLORIDA,LEVE,575230.0,6226950.0
MONTEVIDEO,LEVE,578825.0,6141335.0
SAN JOSE,LEVE,535340.0,6167460.0
MONTEVIDEO,LEVE,574725.0,6139555.0
MONTEVIDEO,LEVE,572035.0,6141945.0
DURAZNO,SIN LESIONADOS,544855.0,6307715.0
CANELONES,LEVE,563635.0,6163765.0
MALDONADO,SIN LESIONADOS,686495.0,6135120.0
DURAZNO,LEVE,548915.0,6358335.0
CERRO LARGO,GRAVE,766835.0,6415215.0
SORIANO,LEVE,376670.0,6302725.0
FLORIDA,SIN LESIONADOS,616635.0,6281320.0
MALDONADO,LEVE,711995.0,6151655.0
RIVERA,LEVE,618010.0,6550025.0
LAVALLEJA,SIN LESIONADOS,662865.0,6194630.0
COLONIA,SIN LESIONADOS,480030.0,6199905.0
MONTEVIDEO,LEVE,575085.0,6139590.0
MONTEVIDEO,SIN LESIONADOS,574010.0,6136685.0
COLONIA,LEVE,370580.0,6252210.0
CANELONES,SIN LESIONADOS,595535.0,6157690.0
ROCHA,LEVE,746110.0,6180510.0
LAVALLEJA,SIN LESIONADOS,729805.0,6294720.0
SALTO,LEVE,408215.0,6525200.0
CANELONES,LEVE,590505.0,6152120.0
MONTEVIDEO,SIN LESIONADOS,576510.0,6141290.0
RIVERA,SIN LESIONADOS,639550.0,6580580.0
ARTIGAS,GRAVE,551460.0,6636655.0
CANELONES,LEVE,595415.0,6158470.0
MONTEVIDEO,LEVE,577105.0,6140730.0
MONTEVIDEO,LEVE,577450.0,6140330.0
MALDONADO,GRAVE,690670.0,6147350.0
FLORIDA,LEVE,570105.0,6227055.0
MONTEVIDEO,LEVE,578560.0,6140620.0
PAYSANDU,LEVE,400335.0,6423775.0
CANELONES,LEVE,595770.0,6146315.0
LAVALLEJA,LEVE,662425.0,6195160.0
SORIANO,LEVE,387250.0,6288535.0
COLONIA,SIN LESIONADOS,420095.0,6237865.0
MONTEVIDEO,LEVE,571495.0,6143100.0
MONTEVIDEO,GRAVE,585580.0,6138990.0
MALDONADO,LEVE,687185.0,6135220.0
MONTEVIDEO,LEVE,576860.0,6138595.0
MALDONADO,LEVE,686795.0,6135730.0
PAYSANDU,GRAVE,399725.0,6421905.0
CANELONES,LEVE,586080.0,6165615.0
MONTEVIDEO,LEVE,573285.0,6142475.0
MONTEVIDEO,LEVE,574665.0,6138865.0
MONTEVIDEO,LEVE,568900.0,6143755.0
MONTEVIDEO,LEVE,575145.0,6137220.0
MONTEVIDEO,LEVE,569475.0,6144490.0
MONTEVIDEO,SIN LESIONADOS,575920.0,6141780.0
MALDONADO,SIN LESIONADOS,687030.0,6137000.0
MALDONADO,SIN LESIONADOS,690295.0,6147770.0
TACUAREMBO,LEVE,597135.0,6491600.0
FLORES,LEVE,509480.0,6290405.0
MONTEVIDEO,LEVE,580410.0,6139105.0
RIO NEGRO,LEVE,379080.0,6334845.0
MALDONADO,LEVE,701625.0,6137855.0
MALDONADO,SIN LESIONADOS,700400.0,6187555.0
MONTEVIDEO,SIN LESIONADOS,572050.0,6136590.0
MALDONADO,GRAVE,685240.0,6137820.0
COLONIA,SIN LESIONADOS,422995.0,6186000.0
SALTO,LEVE,407930.0,6525350.0
SALTO,LEVE,411780.0,6528995.0
SALTO,LEVE,409795.0,6527350.0
CANELONES,SIN LESIONADOS,556145.0,6187150.0
DURAZNO,GRAVE,627535.0,6310300.0
ARTIGAS,LEVE,551630.0,6636225.0
MONTEVIDEO,LEVE,569950.0,6141660.0
MONTEVIDEO,LEVE,573205.0,6140855.0
MONTEVIDEO,GRAVE,575780.0,6141540.0
MALDONADO,GRAVE,688550.0,6136755.0
COLONIA,GRAVE,467760.0,6202160.0
SORIANO,GRAVE,405000.0,6319190.0
CANELONES,LEVE,607545.0,6186195.0
CANELONES,LEVE,571170.0,6164095.0
RIVERA,SIN LESIONADOS,639635.0,6579415.0
MALDONADO,SIN LESIONADOS,686840.0,6128785.0
RIVERA,LEVE,639725.0,6581055.0
MONTEVIDEO,LEVE,577200.0,6140020.0
FLORIDA,SIN LESIONADOS,572500.0,6226950.0
CANELONES,LEVE,619290.0,6154005.0
SAN JOSE,LEVE,534605.0,6166235.0
MALDONADO,LEVE,688070.0,6132435.0
MALDONADO,LEVE,686505.0,6135120.0
SAN JOSE,LEVE,524135.0,6203510.0
FLORIDA,LEVE,572500.0,6226375.0
MONTEVIDEO,SIN LESIONADOS,575510.0,6141035.0
MALDONADO,LEVE,687450.0,6132150.0
SAN JOSE,SIN LESIONADOS,531510.0,6162260.0
CERRO LARGO,SIN LESIONADOS,766235.0,6414550.0
CANELONES,LEVE,616905.0,6153650.0
MALDONADO,LEVE,687735.0,6135590.0
MONTEVIDEO,LEVE,574690.0,6138970.0
LAVALLEJA,LEVE,648415.0,6189930.0
MALDONADO,LEVE,685240.0,6137820.0
MONTEVIDEO,GRAVE,581045.0,6140955.0
MONTEVIDEO,SIN LESIONADOS,579510.0,6139155.0
MONTEVIDEO,LEVE,572480.0,6141870.0
CANELONES,LEVE,576215.0,6163115.0
MONTEVIDEO,LEVE,575645.0,6136920.0
CANELONES,LEVE,589025.0,6142935.0
MALDONADO,LEVE,691720.0,6132375.0
FLORES,SIN LESIONADOS,510195.0,6284610.0
COLONIA,SIN LESIONADOS,457620.0,6208855.0
FLORIDA,LEVE,572520.0,6227905.0
MALDONADO,LEVE,686690.0,6137075.0
MALDONADO,SIN LESIONADOS,694925.0,6134965.0
ARTIGAS,LEVE,551220.0,6637155.0
CANELONES,GRAVE,586595.0,6142080.0
SALTO,SIN LESIONADOS,408350.0,6527035.0
MONTEVIDEO,LEVE,575360.0,6143105.0
CERRO LARGO,LEVE,766975.0,6415315.0
SORIANO,SIN LESIONADOS,387445.0,6288660.0
LAVALLEJA,LEVE,728475.0,6295365.0
CANELONES,LEVE,613050.0,6152685.0
SALTO,SIN LESIONADOS,406470.0,6526040.0
CERRO LARGO,LEVE,766850.0,6415330.0
MONTEVIDEO,LEVE,575010.0,6143200.0
MONTEVIDEO,LEVE,578595.0,6138925.0
CANELONES,SIN LESIONADOS,612995.0,6152715.0
PAYSANDU,SIN LESIONADOS,400260.0,6423910.0
FLORIDA,LEVE,571770.0,6226930.0
COLONIA,SIN LESIONADOS,470925.0,6199385.0
MALDONADO,LEVE,688220.0,6136645.0
MONTEVIDEO,LEVE,568325.0,6141750.0
MONTEVIDEO,SIN LESIONADOS,571610.0,6140810.0
MONTEVIDEO,LEVE,569445.0,6145290.0
CANELONES,SIN LESIONADOS,590660.0,6146420.0
COLONIA,LEVE,369645.0,6250960.0
PAYSANDU,SIN LESIONADOS,398125.0,6424200.0
DURAZNO,LEVE,543945.0,6305595.0
MONTEVIDEO,SIN LESIONADOS,574115.0,6136695.0
SALTO,LEVE,413670.0,6527065.0
MONTEVIDEO,LEVE,578880.0,6147730.0
COLONIA,LEVE,422230.0,6185345.0
RIO NEGRO,LEVE,440955.0,6382665.0
SALTO,SIN LESIONADOS,407835.0,6527975.0
SALTO,SIN LESIONADOS,408795.0,6527330.0
MALDONADO,LEVE,685750.0,6133660.0
COLONIA,SIN LESIONADOS,422595.0,6185675.0
CANELONES,LEVE,571970.0,6158065.0
MONTEVIDEO,LEVE,578825.0,6141335.0
PAYSANDU,LEVE,481755.0,6419685.0
MONTEVIDEO,LEVE,576595.0,6135725.0
LAVALLEJA,SIN LESIONADOS,661385.0,6194365.0
SAN JOSE,LEVE,526435.0,6199650.0
CANELONES,LEVE,584030.0,6152120.0
MONTEVIDEO,LEVE,572280.0,6142350.0
MONTEVIDEO,SIN LESIONADOS,579115.0,6140805.0
MONTEVIDEO,GRAVE,579145.0,6149280.0
TREINTA Y TRES,LEVE,743275.0,6319335.0
