departamento,gravedad,latitud,longitud
18,0,-33.45566811867212,-54.53598987619332
12,0,-33.252298028481476,-58.029778834932245
1,0,-34.77794577449872,-56.0553442806268
6,0,-32.92398672885849,-54.941481745949716
1,0,-34.89977222067454,-56.13450587112892
4,0,-34.485845499561705,-54.32949034308502
9,0,-31.387532077068485,-57.95419808764071
14,0,-34.312599879114494,-56.69290827798814
1,0,-34.87493075897709,-56.250037156640296
3,0,-34.77053537536378,-55.22310655906088
1,0,-34.82154651831203,-56.30289862792471
14,0,-34.76059696266956,-56.36208781122946
2,0,-34.29001683046726,-55.962836394362604
9,0,-31.380019362935112,-57.96947575750561
1,0,-34.903151295287046,-56.19313785905743
16,0,-34.09597812621306,-56.223534294676995
1,0,-34.8206380075442,-56.22007684605578
1,0,-34.8894475158693,-56.160222147134796
13,0,-34.33075647260558,-57.57447128022336
5,0,-32.363898812412394,-54.16775908371854
1,0,-34.90578775889724,-56.14998571305922
1,1,-34.90304305496655,-56.150780174600236
15,0,-33.51366867680973,-56.89070837711186
18,0,-34.376877811657955,-55.22646253522491
7,0,-30.882190630097686,-55.554944944890934
1,0,-34.88260442532967,-56.18825037187723
19,0,-31.711619967191243,-55.97875555023518
19,0,-32.617819335187015,-55.83371458700748
1,1,-34.899944148376996,-56.178776533999574
2,0,-34.444699148891374,-55.676072202809365
2,0,-34.77607301846358,-56.01809954012066
2,1,-34.73144226299647,-56.02998719979075
10,0,-32.29532178475648,-58.07712136343507
16,0,-34.091889125084876,-56.218693661815756
2,0,-34.807447182803266,-55.911408713904855
16,0,-34.0353783906996,-55.88426960417858
11,0,-33.12979420518345,-58.297355699041184
1,0,-34.7912573554423,-56.06847305524121
15,0,-33.51241405728192,-56.900346855989746
1,0,-34.9142915680215,-56.173598084942576
16,0,-34.204028596661466,-55.9896690734254
1,0,-34.87788983126522,-56.19798048073
18,0,-34.3757299805061,-55.243777768465314
1,0,-34.87219457187111,-56.09934529081861
10,0,-32.33938963230072,-57.98875999459628
2,0,-34.769592596108005,-55.835359504108894
1,0,-34.80881686905501,-56.1644848330988
3,0,-34.7864790962697,-55.237572777417455
8,0,-30.66984421422317,-57.687722208426834
13,0,-34.352385296280474,-57.24014609259564
18,0,-34.359963207709924,-55.22279611774385
19,0,-31.71157570847834,-55.97886156888912
2,1,-34.715639023156314,-55.96688767185695
3,0,-34.9036699116896,-54.95441861503522
1,0,-34.891896353820535,-56.16227657304736
1,0,-34.91025318239711,-56.21041841899272
18,0,-34.373834067210566,-55.231094045180456
1,0,-34.85824147826092,-56.13362839343534
13,0,-34.45550996550255,-57.83486506372784
3,0,-34.87788112062699,-54.94882215038212
14,0,-34.34153297991737,-56.704762353869334
14,0,-34.32342018112416,-56.71069556947854
10,0,-32.31288311489456,-58.08051587752296
2,0,-34.80933055985339,-55.999502036663436
10,0,-32.17107961038946,-56.38412392856947
1,0,-34.89004028112268,-56.18773949207248
3,1,-34.8787986769522,-54.97396175831416
16,0,-34.07459211822049,-56.23597614033309
3,0,-34.76606630544023,-54.68152985115928
1,0,-34.85328000881329,-56.17218497488328
1,0,-34.8263278682485,-56.141070647800646
7,0,-31.197539406497018,-55.74774649273599
5,0,-32.37638394385198,-54.16763502197808
10,0,-32.31634695960912,-58.06032047408563
18,0,-34.03730444186177,-54.78261907678647
1,0,-34.76819479414891,-56.226088974436394
1,0,-34.78265196658678,-56.252403466856215
19,0,-32.54248474961052,-56.394913853316986
6,0,-32.867360636466756,-54.7684534791234
1,0,-34.822671477147495,-56.14045252444924
3,0,-34.58612428501649,-54.5368206851924
1,0,-34.890200305794956,-56.15824462188401
4,0,-34.487707913265375,-54.3342756528795
2,0,-34.83527724567778,-55.985846005542975
17,0,-33.373221554483735,-56.52338706469973
1,0,-34.88516654577719,-56.13482318986787
13,0,-34.470522057017284,-57.84835307328521
3,0,-34.72358949719365,-54.91240330465116
10,0,-31.561350378894222,-57.89032076592378
19,0,-31.72975006103132,-55.98399277458965
2,0,-34.719834871229935,-56.19426759326188
1,0,-34.900003542031776,-56.1742337624751
6,0,-33.22261718246411,-54.38715798366998
2,0,-34.75969580870705,-56.24403314350745
9,0,-31.377098123330686,-57.962032082518995
18,0,-34.37615978453323,-55.23604759564635
7,0,-31.18922980690247,-55.77015686572696
1,0,-34.84793667133299,-56.252141645683594
19,1,-31.71634098445916,-55.988149537088894
2,0,-34.83702887284186,-55.958374037783
1,0,-34.869386284293256,-56.16710015029051
16,0,-34.095747152275536,-56.21556869086387
3,0,-34.848457822584386,-55.271577823510704
1,0,-34.887920721698464,-56.14814523826647
14,1,-34.36916042712954,-57.047310154265276
7,0,-31.193451357138354,-55.76349039045446
18,0,-34.371794010792804,-55.242826876295666
1,1,-34.905416132579916,-56.174562678337665
17,0,-33.37813966807509,-56.52400528457458
2,0,-34.803365953075314,-55.908784057998865
1,0,-34.901946270878256,-56.18149292154953
14,0,-34.75651836898306,-56.42112077287619
18,0,-34.371885468038656,-55.2210762508958
1,0,-34.84430513489559,-56.19190791388788
2,0,-34.78982596593148,-55.98530976400473
2,0,-34.75388799504603,-55.995691794587074
19,0,-31.71157570847834,-55.97886156888912
1,0,-34.8236801379798,-56.16881806533184
2,0,-34.34494639952651,-55.764779590312266
13,0,-33.99062783525196,-58.279870916170616
1,0,-34.82505048364335,-56.247755826039004
15,0,-33.52138896183194,-56.90082115212148
18,1,-33.881416213902654,-54.76547313114948
9,0,-31.397354436899935,-57.97375593816794
1,1,-34.84644827384618,-56.15562778291051
19,0,-31.72089622770213,-55.98240066506812
14,0,-34.3380399289631,-56.714939753480245
19,0,-32.82742758385206,-56.42936760104631
3,1,-34.8010859841766,-54.92597096593245
9,0,-31.37913434754667,-57.936814196104905
1,0,-34.87564106491941,-56.18525513058177
14,0,-34.33299295429452,-56.71637007957887
12,0,-33.2469574993792,-58.03749843722656
2,0,-34.724766507967146,-56.20372178145561
1,0,-34.891962714698565,-56.15882856126455
3,1,-34.83970048909519,-55.264434051859425
10,0,-32.319841709158055,-58.07374650966655
2,0,-34.79890182971244,-55.93414895631811
2,1,-34.73102777631381,-56.22375953476154
2,0,-34.720642236968345,-55.961419500299066
4,0,-34.257650105057266,-53.808406464980514
16,0,-34.10663280618015,-56.211402555560866
3,1,-34.90798150281445,-54.94013913489281
1,0,-34.85858765237315,-56.150745063830186
17,0,-33.37720923797949,-56.52836436950656
19,0,-31.70840024358609,-55.976627475779075
3,0,-34.87059303373344,-55.27477941969706
12,0,-33.871102491174604,-57.36756387653641
2,0,-34.86416029677575,-56.022304897174386
3,0,-34.77013494162689,-55.220383549921344
2,0,-34.7534486613129,-56.00258014452587
1,1,-34.85025274702236,-56.19813936900968
2,1,-34.75255163065906,-55.727386272264845
14,0,-34.3380399289631,-56.714939753480245
18,0,-34.45512080585906,-55.185024467108946
17,0,-32.66164202206496,-55.77071197709892
1,0,-34.89138640926847,-56.0557985583317
1,0,-34.848662237635544,-56.24551742472049
1,0,-34.86066605461703,-56.26942084146311
16,0,-33.4780751132055,-55.64888546534206
1,0,-34.862371043589015,-56.23149834787486
16,0,-34.09537755104836,-56.22126329907834
1,0,-34.78993520921354,-56.213315862318545
1,0,-34.876545009883934,-56.24860003945762
2,0,-34.7014067520029,-55.88670439846169
11,0,-33.11914762637116,-58.310650371056546
3,0,-34.908607200197935,-54.87183290881433
3,0,-34.88999494965014,-54.977680558664346
12,0,-33.2578864751549,-58.035641551220934
1,0,-34.81537729573797,-56.258449621328275
1,0,-34.8492866291926,-56.24441788986881
10,0,-32.374512694781515,-58.119727850867854
12,0,-33.25924022912317,-58.02465350111768
2,0,-34.83915460771141,-56.01324972225552
13,0,-33.86444828034933,-58.40938450489822
19,0,-31.707926676244472,-56.00802773114189
2,0,-34.759854355214195,-56.00299478952651
3,0,-34.88720133608448,-55.038254993690636
3,0,-34.949499881816216,-54.940250427899926
10,0,-32.29898657277937,-58.07578400395649
16,0,-34.10155886695085,-56.21475618341275
1,0,-34.86010398033499,-56.15483186546781
6,1,-33.23079989327063,-54.39254691216481
7,0,-30.905788555762985,-55.547370959785766
14,0,-34.63022435449,-56.614937747466755
12,1,-33.51973812622849,-58.221154276641364
1,0,-34.88792720326494,-56.188635761908955
12,0,-33.25058012379067,-58.03571637056986
2,0,-34.77680459150065,-55.83990269634652
9,0,-31.386485608152448,-57.95539695090788
2,0,-34.78525911184193,-56.0000660548795
9,0,-31.385037627288384,-57.94381385914424
11,0,-32.54253132895235,-57.05261199551682
1,0,-34.81391175467856,-56.13863013385019
1,0,-34.87626470704712,-56.144764119688766
2,0,-34.77862440692703,-55.86555938361454
3,0,-34.91437520608887,-54.947695490790416
4,0,-33.69584354896752,-53.461862379600404
10,0,-32.28984810031961,-58.08427806134787
3,0,-34.779169760009275,-54.91231486943083
19,0,-32.06442831236601,-55.27078689010751
1,0,-34.89283139852732,-56.16057075358338
2,0,-34.83297252253706,-55.958534489206016
1,0,-34.87533015498714,-56.199537189500695
13,0,-34.47053262762545,-57.84682877634768
1,0,-34.88696165634685,-56.165883224032214
2,0,-34.34211168661972,-55.778845382526946
10,0,-32.3589343277255,-57.202475171658236
16,0,-34.07989361076686,-56.21148792106044
1,0,-34.87663902332441,-56.199743339861264
13,0,-34.285941101814984,-57.228874491458406
1,0,-34.89517750160609,-56.180629799573836
1,1,-34.90972731845249,-56.13325204845897
6,0,-33.234859250578246,-54.386203609869185
15,0,-33.51241405728192,-56.900346855989746
1,0,-34.81684566240249,-56.139091624903585
1,0,-34.76614323119928,-56.215508594847584
18,0,-34.368180923074085,-55.20511567115285
1,0,-34.866278609051705,-56.23627585682693
2,1,-34.46110665917978,-56.38685738398386
1,0,-34.872442063126634,-56.23413999416345
1,0,-34.86786960809782,-56.16290325933088
1,0,-34.80591082649366,-56.161507713271725
10,0,-32.328057149268325,-58.09397633431102
3,0,-34.91957028193969,-54.94302371384683
2,0,-34.80071792844529,-55.92024245558973
2,1,-34.73648971302038,-56.21770056499302
1,0,-34.91200682314041,-56.17575557048488
18,0,-34.36813892009526,-55.22697298280265
2,1,-34.797835852308936,-55.94635099720152
9,0,-31.37384488869074,-57.96273501674329
10,0,-32.25433416968978,-58.08104258408007
11,0,-32.70043262830394,-57.63346143509134
2,1,-34.72901210138184,-56.113407428434726
12,0,-33.25643828236323,-58.02537226053826
5,0,-32.36312547839956,-54.165446036625085
18,0,-34.37180675324678,-55.237443799538006
1,0,-34.863630368435,-56.19614970504075
4,0,-33.6979855619892,-53.48161458480004
10,1,-32.127292841829366,-57.937435815637414
17,0,-33.37932002155001,-56.52604152804983
2,0,-34.70068855907217,-55.88212830797862
13,0,-34.30074037550938,-57.24744292486306
5,1,-32.58877438081655,-53.37894515384886
1,0,-34.88332733147935,-56.14250240131191
1,0,-34.84996873531396,-56.13688723786519
4,0,-33.683981044666254,-54.206606093967686
3,0,-34.89796563117317,-54.95029245155693
1,0,-34.76614046347523,-56.265665237746205
13,0,-34.461632416307225,-57.83628694119444
1,0,-34.86635795566488,-56.17260095978597
11,0,-33.125380300832866,-58.301149575952486
3,0,-34.88458069422417,-54.96927929956794
2,0,-34.777260870471764,-55.85475892341825
4,0,-34.04411296703132,-53.538605907044726
2,0,-34.74203476995406,-56.04100586255999
1,0,-34.794061524913666,-56.118067834129924
1,0,-34.87800483238323,-56.142174710605715
15,0,-33.517779198594795,-56.8984562779673
1,0,-34.7844589057727,-56.22413367886086
1,0,-34.88785759120109,-56.14557419727961
1,1,-34.863005813334865,-56.15069964734243
5,0,-32.36785096730849,-54.149096783228
5,0,-32.590481766093326,-53.3834545713356
2,0,-34.714702126985884,-55.96274960862149
1,0,-34.815320503753036,-56.2205096455729
1,0,-34.86085250271064,-56.15225335528168
15,0,-33.51696569447033,-56.89635745831372
14,0,-34.32962579590025,-56.703553934582395
10,0,-32.32013351795645,-58.0712534802358
4,0,-33.692968705017115,-53.45119837721911
14,0,-34.75726503424768,-56.40762153770918
18,1,-34.37522344100183,-55.246180804414074
1,0,-34.8995910967783,-56.17325284482535
10,0,-32.299834997415374,-58.08206036428492
14,0,-34.75605645244604,-56.40943298763529
7,1,-30.907464797567517,-55.54399740452172
13,0,-34.29294988153036,-57.24220438760731
12,0,-33.26367782751475,-58.027926172050144
16,0,-34.0956070699679,-56.23627517447953
3,0,-34.880078132729714,-54.977704781570694
5,0,-32.57949831666584,-53.37921208496877
14,1,-34.39588461764476,-56.54769257937034
3,0,-34.91946290366851,-54.97148488048267
17,0,-33.38843955681378,-56.52857253469595
12,1,-33.78384358188726,-57.49615727519843
2,0,-34.637343247442026,-56.05268642663812
13,0,-34.46112229750534,-57.8383504578929
2,0,-34.86691931977493,-56.034689675325545
1,0,-34.86576657139249,-56.219541593538196
1,1,-34.896260733967104,-56.141601895788206
1,0,-34.79710286511351,-56.15268783263378
17,0,-33.3755818389885,-56.52735186000764
17,1,-33.37923903906407,-56.52846092158799
16,0,-33.74779989718017,-56.32120996501475
12,0,-33.297249449709746,-57.997870993171766
11,0,-33.115836239777245,-58.31676386475397
13,1,-34.286751337246464,-57.229637254744105
9,0,-31.38130180902111,-57.96691243267885
9,0,-31.409692679258917,-57.96473140054374
1,0,-34.90023199873006,-56.18134575451523
1,0,-34.83936408048974,-56.135576148730614
7,0,-30.895334387134067,-55.54036242643984
19,0,-31.701844511533345,-55.969154609645955
8,1,-30.426624520973515,-56.45805189344469
6,0,-33.22990219871898,-54.392734493394556
1,0,-34.8715577652085,-56.117022229387445
3,0,-34.90370847720246,-54.96207809407338
9,0,-31.383460046707107,-57.93748812644392
9,0,-31.39857938875307,-57.98465494669491
7,0,-30.913948528278954,-55.54693375692955
16,0,-34.207229363191054,-56.20389974697651
17,0,-33.37416074534467,-56.52133938913901
1,0,-34.87557998885872,-56.14356761997094
9,0,-31.38501352553592,-57.95922065917402
12,0,-33.53314026832606,-58.215635063221164
19,0,-31.71157570847834,-55.97886156888912
14,0,-34.39104886179763,-56.54472697616143
19,0,-31.710385606023443,-55.96552480329466
1,0,-34.85358857291752,-56.13870903322349
3,1,-34.91502392462751,-54.95944518350956
4,0,-34.46807263431859,-54.32679161476225
10,0,-32.31264525290518,-58.08720516437331
1,0,-34.84287625027133,-56.207726517335956
1,0,-34.876016796732124,-56.26545537987607
2,0,-34.72115534436835,-55.96343349622958
12,0,-33.87226767132892,-57.370001656923975
3,0,-34.783563159087024,-55.23856371444379
5,0,-32.368583218392864,-54.16957837427139
10,0,-32.44236974102284,-57.99334002426017
6,1,-33.22290706170465,-54.360330978491234
13,0,-33.86839816947073,-58.41096292689412
16,0,-33.72743279709338,-56.32412282106469
3,1,-34.9092388892528,-54.95854868405234
2,0,-34.749536731394755,-55.70230606496295
3,0,-34.90464555258233,-54.95346420547461
14,0,-34.361536299901786,-57.05584267455668
2,0,-34.84729039971771,-56.00467577585086
3,0,-34.86363235617907,-55.276675049382604
19,0,-31.709792519239723,-55.98716534010215
16,0,-34.13601629906924,-56.174580245917674
11,0,-33.11453894352218,-58.31149290703899
10,0,-32.29507951249644,-58.079083264147016
3,0,-34.9128444540777,-54.95315121842713
3,0,-34.86282871643666,-55.28041099399649
2,0,-34.72263935848426,-56.23770842055037
10,0,-32.31852318908146,-58.08026415375921
1,0,-34.827300910391756,-56.15123042263516
1,0,-34.89745890572322,-56.1647373699602
9,1,-31.094768725850983,-57.02332981564425
1,0,-34.877112990801734,-56.25297168871535
1,0,-34.881816284307014,-56.0837019595292
17,0,-33.37850621124805,-56.525508401904716
3,1,-34.88400588183354,-54.96994989880376
2,1,-34.78668277841658,-55.939224576518036
2,0,-34.647779311041674,-56.04956703280596
17,0,-33.34347766748706,-55.63313073311492
2,0,-34.77644402251196,-55.8494153486951
10,1,-32.2962147917126,-58.083451114097855
1,0,-34.88583341539854,-56.1924317293068
1,0,-34.835876096285844,-56.205934375702874
5,0,-32.37568080828019,-54.16043197697946
6,0,-32.920813279744046,-54.94866572550933
12,0,-33.24859291622452,-58.036068628898775
16,0,-34.10374314215721,-56.224981171742144
2,0,-34.47478449386011,-56.30546853257629
2,0,-34.748408538418715,-55.762845032810716
2,1,-34.82245989923523,-55.93165865421277
4,1,-34.10834264262812,-53.84502161129169
10,0,-32.30151531119396,-58.070131583001725
11,0,-32.732248356546435,-57.67322766575105
15,0,-33.51430567054833,-56.89727588649611
6,1,-33.21408520250811,-54.363116718135856
13,0,-34.33629157461335,-57.260212705998306
7,1,-30.91194095512632,-55.56103782555066
13,1,-34.14738806710768,-57.50841491963725
14,0,-34.341650786497496,-56.71644965760361
2,0,-34.67975644165825,-55.96766103435817
1,0,-34.88236416066382,-56.15952822430911
14,1,-34.24752806616531,-56.80022627941664
11,0,-32.70682323568281,-57.636227286067374
1,0,-34.91195542589871,-56.174825623392806
1,0,-34.821271958996554,-56.14019369982774
14,0,-34.32986725795303,-56.72996907171039
1,0,-34.77648830771509,-56.225683678534786
16,0,-34.10276622758931,-56.21317303930355
11,0,-33.15292052872016,-58.29812498786102
1,0,-34.874785424514116,-56.145983021141596
9,0,-31.384340610454124,-57.964735067144744
3,0,-34.90469586148735,-54.94842890375228
19,0,-32.8117066648601,-56.50846148502887
3,0,-34.911205425510445,-54.992701600169
4,1,-34.47111701756704,-54.3403005239643
1,0,-34.84729213263662,-56.12198484350874
12,0,-33.2480854587553,-58.02108833181639
14,0,-34.33401683684465,-56.71071355206645
17,0,-33.389773596625666,-56.52361931999071
16,0,-33.69278056874351,-56.33728786400278
1,0,-34.89117391929647,-56.155608173782134
1,0,-34.85849398198593,-56.21742238395004
2,0,-34.42287037906738,-55.95994699605733
8,1,-30.40185631350595,-56.46958799069699
9,0,-31.387921444932804,-57.93811088752388
9,0,-31.39136535413856,-57.9603895622331
12,0,-33.2497596776115,-58.025884648424594
2,0,-34.757538001840985,-55.5945647065161
13,0,-34.31458837598311,-57.35546507080369
3,0,-34.904635486835595,-54.955543738166824
9,0,-31.374398063031265,-57.95511687784753
1,0,-34.90711933694448,-56.15993279179465
10,0,-32.31678808210071,-58.072170156651914
2,0,-34.78774816394461,-55.93216115437216
12,0,-33.25191039604536,-58.0275736662397
3,0,-34.90908704190722,-54.952204815327455
1,0,-34.85406967349904,-56.23064574036713
1,0,-34.9213814346401,-56.162086518240756
14,0,-34.41557382417358,-56.416244000716205
17,1,-33.385499209428026,-56.52622303550043
7,0,-30.997117245676176,-55.590498768542815
2,1,-34.7513230585288,-56.070123488801464
1,0,-34.903952614905286,-56.19159764354503
13,0,-33.99403613760916,-58.28165432287546
13,0,-33.9964742339942,-58.289973707165196
5,0,-32.37143406561924,-54.16003365210935
15,0,-33.532991499001014,-56.91766301814081
3,0,-34.90188595893854,-54.955557191982116
17,0,-33.37497457353985,-56.52187245022536
3,0,-34.79373285570433,-54.91773999017881
19,0,-31.79040519113096,-55.982168013405996
15,0,-33.518768802022656,-56.895386163311514
17,0,-33.21913839505062,-55.66935080101838
3,0,-34.88469999165219,-55.03689211293658
1,0,-34.89043629776499,-56.19304331637923
9,0,-31.385013980241567,-57.94702123451245
17,1,-32.71781556439567,-55.572924372451745
2,0,-34.30840594481183,-56.00542799187729
10,0,-32.3195321498353,-58.09403317281864
1,0,-34.808104856139366,-56.19258943780527
1,0,-34.87672213504113,-56.17840575706604
1,0,-34.89613303454757,-56.1112870983335
4,0,-34.48369657029065,-54.3301576330544
1,0,-34.91302654893407,-56.147119686752646
14,0,-34.34451942733858,-56.709100952606484
7,0,-31.262445895138562,-55.66644052932808
1,0,-34.83819462471374,-56.20886506163038
1,1,-34.85877480194865,-56.26982045134803
10,0,-32.319313139534614,-58.05621198389465
1,1,-34.82857581836462,-56.10884225867927
2,0,-34.77861004290193,-55.74906160770595
15,0,-33.5215198732275,-56.895490537695636
14,0,-34.39588461764476,-56.54769257937034
19,0,-31.718390633054774,-55.996359505389
2,0,-34.70372238202626,-55.92363346575014
1,0,-34.82129836022452,-56.21061217051842
2,0,-34.72337640941665,-56.24747661077898
10,1,-32.310508582032476,-58.0573313556563
9,0,-31.383811619140566,-57.951005485417454
2,0,-34.326483921298696,-55.74494176173708
14,0,-34.1945395732192,-56.91176163503541
1,0,-34.846907344691196,-56.13752079138971
16,0,-34.092515553386974,-56.217929105329
15,0,-33.51511920307856,-56.899428489688155
8,0,-30.39826474075068,-56.46294505696267
1,0,-34.86723815385096,-56.19627870626188
7,0,-30.90803896627406,-55.54691843270294
1,0,-34.877563171897634,-56.176099560491046
1,0,-34.895984441469736,-56.147186438791444
11,0,-33.12822098969055,-58.28816759889934
1,0,-34.782916862827626,-56.13578292115841
3,0,-34.90839372687446,-54.961907564855544
5,0,-32.371530050672376,-54.176339290530336
9,0,-31.394577123081138,-57.965207857527716
2,0,-34.715995545722414,-55.96109538684737
3,0,-34.891135690961804,-54.99756681376118
1,0,-34.848469880257184,-56.18765599434562
2,0,-34.78075199579916,-55.94678685555795
2,0,-34.859307714295205,-56.03001994596755
1,0,-34.845741013217136,-56.12572016061856
13,0,-34.35406391321545,-57.27793770657832
18,0,-34.372166057143886,-55.24048110590165
1,0,-34.88713887804793,-56.1144480616678
2,0,-34.76747433209467,-55.76676746399944
1,0,-34.88150192493424,-56.185197293517355
19,0,-31.734184569816133,-55.98009146601305
11,0,-33.115847094376484,-58.31145876131681
2,0,-34.53190564864276,-56.2808038652796
9,0,-31.38130180902111,-57.96691243267885
1,0,-34.83416581025121,-56.14005966922275
19,0,-31.712693287492588,-55.971989561406865
9,0,-31.328088622169624,-56.93761671059432
17,0,-33.386993574348054,-56.52782770903771
3,0,-34.89546178569851,-54.95954627070942
1,0,-34.89785067872114,-56.18930431709896
10,0,-32.318066119000534,-58.075690820349
1,0,-34.881816284307014,-56.0837019595292
1,0,-34.8957324864655,-56.1894345739991
10,0,-32.32133876207482,-58.08853072702189
7,1,-31.547111069689496,-55.46837125002375
1,0,-34.87483066041909,-56.18542725186812
1,0,-34.88105443992155,-56.07834863817258
1,0,-34.88445573953194,-56.162078518426036
7,0,-30.906646480384,-55.543434322228514
9,0,-31.40332848001434,-57.97118792743672
19,1,-31.71678376429888,-55.98144296785783
13,0,-34.312340093217976,-57.35328189679647
16,0,-33.99754083105491,-55.64975665337562
9,0,-31.385226565237744,-57.94265890213066
6,1,-33.23057356093944,-54.390354321005596
1,0,-34.88713503002609,-56.15833060061678
19,1,-32.800329194452225,-56.517068637946416
2,0,-34.786434521171394,-55.89113710920421
1,0,-34.88213635640235,-56.15269140415754
1,0,-34.9148543967638,-56.15060380634963
2,0,-34.62714635198544,-55.510428982110874
13,0,-33.858069420860176,-58.3953895590074
3,0,-34.89788641843495,-54.94827002350451
3,0,-34.89532101603276,-54.97268061371811
10,0,-32.58137183050048,-57.77608497340286
19,0,-31.693380314375702,-55.97114743357992
10,0,-32.31075573930825,-58.08139350789574
3,0,-34.790586914046635,-54.920933695763566
17,0,-33.39035158226405,-56.509907024198284
3,0,-34.92748453778182,-54.947204772173436
1,0,-34.86976592889384,-56.25331167418279
4,0,-34.46474812869277,-54.34382231767259
2,0,-34.47524782024741,-56.357189223887474
13,0,-34.36135311273623,-57.84931746626131
13,0,-34.25907930866337,-57.608034362968006
15,0,-33.28805823465912,-57.08409308152592
2,0,-34.54595895912113,-56.10162140135634
1,0,-34.87266182394698,-56.26986180998666
19,0,-31.708836022682675,-55.99741220762243
5,0,-32.36778872312346,-54.16832826220485
13,0,-34.28798594876911,-57.83032536938676
2,0,-34.432296636955535,-55.96026556696194
2,0,-34.528038407996426,-56.28258050651135
18,1,-34.37253805784508,-55.238135316697665
1,0,-34.86488052954236,-56.15445478800314
14,0,-34.34786185649844,-56.711481490242825
10,0,-32.32427068268772,-58.040386943666114
3,0,-34.96798877273031,-54.94865870017142
10,0,-32.31475231323565,-58.07288975838343
3,0,-34.926790726751456,-54.88833014782265
16,0,-34.09898875880921,-56.21477992324555
14,0,-34.334412962234026,-56.70663543225724
3,1,-34.945654593221974,-54.936788208224065
12,0,-33.250046027726434,-58.04027223152981
6,0,-33.2291318669406,-54.386105901407255
1,0,-34.857179490487624,-56.17542771055465
1,0,-34.84265807689905,-56.14232288261728
3,0,-34.89461235277889,-54.94391985784066
1,0,-34.79215050575032,-56.24269864052097
14,0,-34.33328645430477,-56.70696549026471
1,0,-34.86175951703822,-56.13381030007461
7,0,-31.623727751314956,-54.896966521596525
2,0,-34.698091902529406,-56.22035497752172
1,0,-34.8464484749824,-56.175370699123036
2,0,-34.808477994571035,-55.925935526050004
14,0,-34.333398400849525,-56.71620564652387
1,0,-34.90711933694448,-56.15993279179465
1,0,-34.88598203524821,-56.18766999819246
1,1,-34.82534273461778,-56.15491377232873
7,0,-30.900638086715592,-55.546664062696735
15,1,-33.500460038359265,-56.85218268569174
18,0,-34.37138969470677,-55.2397905136952
15,1,-33.524316086515874,-56.89564870901755
2,0,-34.80758311988869,-56.045768116518744
1,0,-34.905896268540495,-56.15261157967515
1,0,-34.89220575020481,-56.18793705789544
6,0,-33.227885974079946,-54.3697828224147
2,0,-34.691173210012614,-56.21719920167629
1,0,-34.86972699583401,-56.20451495806711
13,0,-34.458729359259465,-57.8388164564852
5,1,-32.35728821079025,-54.16849646004927
2,0,-34.820321305426766,-56.00926467659787
19,0,-32.139302358859965,-55.059905353892866
2,0,-34.730699158773845,-56.214696782453714
1,0,-34.84771246127859,-56.28227831898485
7,0,-31.18563470293743,-55.762175309837524
12,0,-33.25320258743156,-58.04567707609872
1,1,-34.85486537478595,-56.17326299645664
1,0,-34.88726956936845,-56.12002772447422
13,0,-34.4302503373717,-57.43818041631614
1,0,-34.853864134544324,-56.102006348568
18,1,-34.375724253522655,-55.224638135983376
13,0,-34.47048490056459,-57.84720939502444
2,0,-34.757878710136794,-56.009519532859784
9,0,-31.399108007510264,-57.97451032177582
3,0,-34.782960740523365,-54.920469494311064
2,0,-34.77544714201278,-55.844129034399124
13,0,-33.995135567769424,-58.292930887926246
19,0,-31.72532532424973,-55.972219554805655
9,0,-31.395411869517943,-57.98004661060336
1,0,-34.89461941756505,-56.164875556886045
3,0,-34.94912726784172,-54.93423754176455
9,0,-31.383811619140566,-57.951005485417454
9,0,-31.430205436042087,-57.92979858984252
18,1,-34.37747847135596,-55.23058239742136
2,0,-34.74978867603441,-55.99612379719277
2,0,-34.81688517016538,-55.92834117393646
1,1,-34.88578846551681,-56.04333286871428
13,1,-34.45108736818846,-57.815389367635674
5,0,-32.36984286511617,-54.165448723038295
1,0,-34.883141105629846,-56.19437305699237
3,0,-34.86309003488685,-55.124311283396736
4,0,-34.47090367873962,-54.3387834206816
1,0,-34.91177710622616,-56.195297519221256
4,0,-34.477823588345714,-54.32130973674277
3,0,-34.88708514370249,-55.26475106067015
6,0,-33.23197429718924,-54.37765306108673
1,0,-34.90763635018865,-56.176182361891215
1,0,-34.81524411881007,-56.14856598508805
1,0,-34.842623200399686,-56.12476877049592
9,0,-31.386339701353563,-57.95681525427667
17,0,-33.39687449627755,-56.50578424730133
10,0,-32.29532178475648,-58.07712136343507
9,0,-31.095041365659736,-57.00650091109236
19,0,-31.734184569816133,-55.98009146601305
1,0,-34.85889621732924,-56.2168715941645
1,0,-34.90487435013594,-56.20833550225835
9,0,-31.384032173664313,-57.95773835630199
14,0,-34.7530250546303,-56.41661095248854
7,0,-31.136643200389944,-56.04250151017365
2,0,-34.78794235457966,-55.9286064302445
13,0,-34.4561232621607,-57.81750680233913
2,0,-34.5308360512409,-56.282937892327794
7,1,-30.899900004401562,-55.52925533461429
1,0,-34.902529259879785,-56.201352969031035
1,0,-34.90520427085533,-56.203625671531356
1,0,-34.87781789228207,-56.187148514757716
2,0,-34.81794896530465,-56.01694686249904
13,0,-34.46566068944189,-57.840627866234335
2,0,-34.706248070417324,-55.96536656481789
18,0,-33.609386817142884,-55.32797115268642
1,1,-34.87398986839312,-56.20830345266725
19,1,-31.733847752548098,-56.000204135855206
