gravedad,departamento,longitud,latitud
0.0,1.0,-56.09335807887175,-34.83950758748641
0.0,1.0,-56.10655784020897,-34.888163210071895
0.0,1.0,-56.22043744160186,-34.86937925683982
0.0,1.0,-56.156650271928704,-34.88022516960628
0.0,1.0,-56.13650602246099,-34.8026700772529
0.0,1.0,-56.17840575706604,-34.87672213504113
0.0,1.0,-56.20009081968398,-34.789849012453985
0.0,1.0,-56.30682943900064,-34.854843371083525
0.0,1.0,-56.07743623481156,-34.79614990223738
0.0,1.0,-56.075941919397735,-34.89077474863064
0.0,1.0,-56.205841161284845,-34.83988822151532
0.0,1.0,-56.15221912013283,-34.86418866543158
0.0,1.0,-56.20479494317113,-34.85769067731133
0.0,1.0,-56.18207886982342,-34.87043478530271
1.0,1.0,-56.13293626813388,-34.89290793401546
0.0,1.0,-56.16871554426549,-34.89910928582525
0.0,1.0,-56.1924317293068,-34.88583341539854
0.0,1.0,-56.1327596481263,-34.852419130268785
0.0,1.0,-56.13588917671376,-34.87218926734491
0.0,1.0,-56.14461000868999,-34.83302563922834
0.0,1.0,-56.22151267223187,-34.85396646636116
0.0,1.0,-56.15524913018908,-34.84603986476384
0.0,1.0,-56.13805841054948,-34.81106723690991
0.0,1.0,-56.18911777115631,-34.90569446209399
0.0,1.0,-56.04082930878347,-34.884641590665815
0.0,1.0,-56.07026530211719,-34.792262966259365
0.0,1.0,-56.24667186662876,-34.799975274811125
0.0,1.0,-56.1875211955733,-34.89553936617641
0.0,1.0,-56.19027620096345,-34.87130121097269
0.0,1.0,-56.17275450492813,-34.911084706468365
0.0,1.0,-56.03858182141705,-34.875606659519775
0.0,1.0,-56.122536085321485,-34.87263466823027
0.0,1.0,-56.11120224108027,-34.883688640595665
0.0,1.0,-56.25232334286482,-34.86412399848119
1.0,1.0,-56.21406286898481,-34.860907001658504
0.0,1.0,-56.17491227908511,-34.86497597749418
0.0,1.0,-56.19533015796911,-34.88598789499401
0.0,1.0,-56.16165935278233,-34.92570675377288
0.0,1.0,-56.10630924224302,-34.89596127783483
0.0,1.0,-56.17629814678244,-34.87959340934056
0.0,1.0,-56.18318895314749,-34.885410971366056
0.0,1.0,-56.1871367400292,-34.89012642487214
0.0,1.0,-56.14691336143251,-34.91180777542489
0.0,1.0,-56.18571855827194,-34.87302914953259
0.0,1.0,-56.34495137317897,-34.799732369447966
0.0,1.0,-56.162921313853154,-34.85529058342238
0.0,1.0,-56.27508374122278,-34.85114149667168
0.0,1.0,-56.15833060061678,-34.88713503002609
0.0,1.0,-56.12794509788134,-34.85256504819894
0.0,1.0,-56.18435064076166,-34.8952025269465
1.0,1.0,-56.052906094194014,-34.88595360006061
0.0,1.0,-56.335413915407486,-34.82348688405106
0.0,1.0,-56.18451416244738,-34.906339954014136
0.0,1.0,-56.17788293628299,-34.87428392908937
0.0,1.0,-56.15673220440058,-34.89898164988635
0.0,1.0,-56.14722940645455,-34.817624359938605
0.0,1.0,-56.1041184225435,-34.82047062454247
0.0,1.0,-56.12384130341029,-34.88883004675139
0.0,1.0,-56.04373395347782,-34.87005663372197
0.0,1.0,-56.18127388094464,-34.87989753869566
0.0,1.0,-56.16227657304736,-34.891896353820535
0.0,1.0,-56.12533789682227,-34.881852459136184
0.0,1.0,-56.17984025743559,-34.74309395697521
0.0,1.0,-56.15221912013283,-34.86418866543158
0.0,1.0,-56.20701733425553,-34.9053617071359
0.0,1.0,-56.18522438761905,-34.88984310319573
0.0,1.0,-56.15633462086616,-34.84149364671396
0.0,1.0,-56.15348119468341,-34.847785951039455
0.0,1.0,-56.1666556481127,-34.772356302248625
0.0,1.0,-56.08698778858142,-34.79734910085134
1.0,1.0,-56.14159778237677,-34.87561118328601
0.0,1.0,-56.17922280918457,-34.888089443843434
0.0,1.0,-56.18215233685778,-34.879587845912056
1.0,1.0,-56.15660144985991,-34.88500398688605
0.0,1.0,-56.15278833686105,-34.9100003430038
0.0,1.0,-56.18717653794305,-34.902750882355306
0.0,1.0,-56.12495347400269,-34.89230969443161
1.0,1.0,-56.13201220491294,-34.86630042302154
0.0,1.0,-56.278856101863234,-34.88890168147389
0.0,1.0,-56.15445478800314,-34.86488052954236
0.0,1.0,-56.226464020593774,-34.815809375177814
0.0,1.0,-56.15761371527881,-34.89840164117687
0.0,1.0,-56.24175956907207,-34.870776521611845
0.0,1.0,-56.20045472029471,-34.825740730711544
0.0,1.0,-56.17055679376771,-34.89014968216657
0.0,1.0,-56.14005966922275,-34.83416581025121
0.0,1.0,-56.15826072553179,-34.802687236173966
0.0,1.0,-56.223473470500025,-34.84901944716662
0.0,1.0,-56.28034892816248,-34.84945945695976
0.0,1.0,-56.28002422055077,-34.84278464349581
0.0,1.0,-56.07298158403722,-34.793726459293296
0.0,1.0,-56.18753184954055,-34.89445736356089
0.0,1.0,-56.10460459980629,-34.8260649407874
0.0,1.0,-56.27237120217293,-34.83620146905468
0.0,1.0,-56.17667990428532,-34.89068725922691
0.0,1.0,-56.09265346442047,-34.80902383812478
0.0,1.0,-56.0769449201624,-34.88915927380083
1.0,1.0,-56.09558042260037,-34.8213091862993
0.0,1.0,-56.13679517525205,-34.9006451383685
0.0,1.0,-56.28656228801098,-34.870957487343
0.0,1.0,-56.139904416187214,-34.90161399073085
0.0,1.0,-56.22249411950106,-34.86010455235317
0.0,1.0,-56.18170305560316,-34.88075707155777
0.0,1.0,-56.22190385057561,-34.8065825198101
0.0,1.0,-56.34495137317897,-34.799732369447966
0.0,1.0,-56.265586617466006,-34.87971470909133
0.0,1.0,-56.142234632509215,-34.83007827800586
0.0,1.0,-56.24728872136326,-34.876356551404015
0.0,1.0,-56.17420102995559,-34.89233864034578
0.0,1.0,-56.17618000409148,-34.88594979885921
0.0,1.0,-56.181702003586935,-34.85325424421831
0.0,1.0,-56.12498422739287,-34.90488894633682
0.0,1.0,-56.24269864052097,-34.79215050575032
0.0,1.0,-56.16376771788219,-34.90674000883743
0.0,1.0,-56.17305572487464,-34.90833649557254
0.0,1.0,-56.150745063830186,-34.85858765237315
0.0,1.0,-56.14764490675859,-34.88868368159877
0.0,1.0,-56.17361413605862,-34.8963022514355
0.0,1.0,-56.17590407406716,-34.84780469150765
0.0,1.0,-56.24451574517891,-34.86849425094203
0.0,1.0,-56.159413190629415,-34.8345265208086
0.0,1.0,-56.16092153074264,-34.852932298717704
0.0,1.0,-56.19654760156604,-34.85646421300092
0.0,1.0,-56.14430315293568,-34.8837908832787
0.0,1.0,-56.226014907816136,-34.85796284498546
0.0,1.0,-56.17127221932637,-34.88429332945023
0.0,1.0,-56.14142737396266,-34.86569097154829
0.0,1.0,-56.16912264157316,-34.91845406507314
0.0,1.0,-56.2213938359031,-34.860773814350445
0.0,1.0,-56.15252820223613,-34.882045046086795
0.0,1.0,-56.11819021914276,-34.869762789602255
0.0,1.0,-56.18645493690788,-34.909328657735934
0.0,1.0,-56.12843054202132,-34.832459925831465
0.0,1.0,-56.23126336150933,-34.828824878309646
0.0,1.0,-56.1924317293068,-34.88583341539854
0.0,1.0,-56.186733755863486,-34.86437931754456
0.0,1.0,-56.18601162857592,-34.87104730283235
0.0,1.0,-56.15761371527881,-34.89840164117687
0.0,1.0,-56.14461000868999,-34.83302563922834
1.0,1.0,-56.202193100153785,-34.87223663510769
0.0,1.0,-56.14105076010859,-34.90189261471408
0.0,1.0,-56.176850041269454,-34.9010582745934
0.0,1.0,-56.184074555058565,-34.85669677327219
0.0,1.0,-56.16801530087585,-34.832827274959875
0.0,1.0,-56.21319470985243,-34.81419133165105
1.0,1.0,-56.21468041093695,-34.818935073606745
0.0,1.0,-56.06176038055471,-34.8675369961338
0.0,1.0,-56.19962081697327,-34.87799081434465
0.0,1.0,-56.18007978752481,-34.88444322517075
0.0,1.0,-56.19561667000415,-34.83409500469064
0.0,1.0,-56.14019369982774,-34.821271958996554
0.0,1.0,-56.113095278481154,-34.844973309453266
0.0,1.0,-56.14866016615666,-34.83796850066268
0.0,1.0,-56.1750397051844,-34.90149686351262
0.0,1.0,-56.18508763604807,-34.90922932432462
0.0,1.0,-56.14411564991654,-34.886043878792435
0.0,1.0,-56.221879552184085,-34.76843848845387
0.0,1.0,-56.15756175729863,-34.89813076345798
0.0,1.0,-56.102083488137644,-34.82158278807479
0.0,1.0,-56.33498975983333,-34.86942851150808
0.0,1.0,-56.26647357980802,-34.76740779006139
0.0,1.0,-56.147119686752646,-34.91302654893407
0.0,1.0,-56.252395217373255,-34.87431406623621
0.0,1.0,-56.16769435054514,-34.89184339836134
0.0,1.0,-56.170103660103,-34.84812594413905
0.0,1.0,-56.22820534365348,-34.810815758370204
0.0,1.0,-56.18477769684789,-34.89628746536131
0.0,1.0,-56.19322553150708,-34.88858896192554
0.0,1.0,-56.16571373388046,-34.76279135403815
0.0,1.0,-56.156650271928704,-34.88022516960628
0.0,1.0,-56.151642450689046,-34.8617499725149
0.0,1.0,-56.35240482793362,-34.79021366245263
1.0,1.0,-56.10700024067248,-34.82193458253253
0.0,1.0,-56.16141465537471,-34.852845526791334
0.0,1.0,-56.18977054864135,-34.83360533780605
0.0,1.0,-56.22232455909469,-34.854873397514936
1.0,1.0,-56.14863465512281,-34.86168386472972
0.0,1.0,-56.14866016615666,-34.83796850066268
0.0,1.0,-56.18868953926188,-34.89915408194085
0.0,1.0,-56.14534838303442,-34.867386792909386
0.0,1.0,-56.150584586776304,-34.890147020367635
1.0,1.0,-56.1472761070791,-34.86081770214436
0.0,1.0,-56.269848741496986,-34.836997922907024
0.0,1.0,-56.1164069199878,-34.83701710029973
0.0,1.0,-56.10069929302482,-34.87847157567224
1.0,1.0,-56.171162587779925,-34.85160483902709
0.0,1.0,-56.179221481366106,-34.89922577243345
0.0,1.0,-56.18132162795894,-34.82538804767277
1.0,1.0,-56.122037244187325,-34.89382159523186
1.0,1.0,-56.15132411520058,-34.87676153997821
0.0,1.0,-56.176182361891215,-34.90763635018865
0.0,1.0,-56.15179536288217,-34.92140020412458
0.0,1.0,-56.19860807427135,-34.875233861147095
0.0,1.0,-56.08749556120174,-34.80086967106029
0.0,1.0,-56.14288074440359,-34.87850576191977
0.0,1.0,-56.18977054864135,-34.83360533780605
0.0,1.0,-56.17721155581714,-34.88126779413306
0.0,1.0,-56.18158134433081,-34.904065923748604
0.0,1.0,-56.181135697340935,-34.84968858303789
0.0,1.0,-56.24860003945762,-34.876545009883934
0.0,1.0,-56.15826245404191,-34.91526837731193
1.0,1.0,-56.102006348568,-34.853864134544324
0.0,1.0,-56.15615763093091,-34.890952303321484
0.0,1.0,-56.135861174888696,-34.78589316071558
0.0,1.0,-56.10779632238113,-34.87482679649545
0.0,1.0,-56.10978490753793,-34.888277058019504
0.0,1.0,-56.08604882696659,-34.793284248928664
0.0,1.0,-56.126216404842665,-34.8867280905293
0.0,1.0,-56.145735633483575,-34.85638841225604
0.0,1.0,-56.1992797712439,-34.83980011855566
0.0,1.0,-56.15672943495777,-34.81886283173691
0.0,1.0,-56.22006649072784,-34.827536259896654
0.0,1.0,-56.21808385968256,-34.8348276257244
0.0,1.0,-56.16924822360845,-34.90055568954734
0.0,1.0,-56.19642418610351,-34.85790617257929
0.0,1.0,-56.06617273039952,-34.7819969570532
0.0,1.0,-56.18273588385559,-34.89248649657291
0.0,1.0,-56.102966141148926,-34.841021591570694
0.0,1.0,-56.23248923501042,-34.84402693979188
0.0,1.0,-56.19587164823294,-34.835990339375066
0.0,1.0,-56.19033057930657,-34.90480082108082
0.0,1.0,-56.11451056747235,-34.89151269032103
1.0,1.0,-56.17037566298236,-34.880950818263365
0.0,1.0,-56.06726014433629,-34.898823903164875
0.0,1.0,-56.05793085814908,-34.87715579590599
0.0,1.0,-56.21509920688914,-34.83241879507714
0.0,1.0,-56.19902205903364,-34.87203543991074
1.0,1.0,-56.15411983203328,-34.924256830810386
0.0,1.0,-56.17737811096276,-34.913956525602885
0.0,1.0,-56.1932287376071,-34.8994548149467
0.0,1.0,-56.167632620234095,-34.87083269899231
0.0,1.0,-56.16600175984998,-34.88606074191023
0.0,1.0,-56.23350352756109,-34.799487263795974
0.0,1.0,-56.25694381238294,-34.87952693199585
0.0,1.0,-56.15098705262372,-34.89357638987083
0.0,1.0,-56.075710618075775,-34.89676942190661
0.0,1.0,-56.19529803072819,-34.90050552000115
0.0,1.0,-56.128450137858096,-34.8513513335413
0.0,1.0,-56.13066385650908,-34.86967226870795
0.0,1.0,-56.224558594436665,-34.79744675839648
0.0,1.0,-56.19420403224724,-34.90045318555373
0.0,1.0,-56.26328834537355,-34.84908678930794
0.0,1.0,-56.18367333360993,-34.88622578132296
0.0,1.0,-56.1575982230396,-34.92135040088103
0.0,1.0,-56.19652457642653,-34.8700802368633
0.0,1.0,-56.10630924224302,-34.89596127783483
0.0,1.0,-56.186218588520376,-34.88890294767332
0.0,1.0,-56.21646855729988,-34.872554901430085
1.0,1.0,-56.16389116471333,-34.85674002645594
0.0,1.0,-56.14839150444536,-34.91177305678175
1.0,1.0,-56.25231395600512,-34.79257065259686
0.0,1.0,-56.142234632509215,-34.83007827800586
0.0,1.0,-56.14159778237677,-34.87561118328601
0.0,1.0,-56.1651350184839,-34.86896702848213
0.0,1.0,-56.1164069199878,-34.83701710029973
0.0,1.0,-56.15335808628664,-34.88114910102302
0.0,1.0,-56.14076415500635,-34.824251714406664
0.0,1.0,-56.18179236591868,-34.8827865644252
0.0,1.0,-56.26195486280509,-34.8820372291374
0.0,1.0,-56.15018703349432,-34.83838495763382
1.0,1.0,-56.24699868044032,-34.86616513731051
0.0,1.0,-56.28395133321208,-34.76814306347305
0.0,1.0,-56.16412805342702,-34.90358645066236
0.0,1.0,-56.14070834589072,-34.85067209133836
0.0,1.0,-56.26361910198417,-34.87947737376515
0.0,1.0,-56.13066385650908,-34.86967226870795
0.0,1.0,-56.043504324702994,-34.7764105446112
0.0,1.0,-56.2263687362526,-34.84353729492353
0.0,1.0,-56.29967566780572,-34.84704739838608
0.0,1.0,-56.16881806533184,-34.8236801379798
0.0,1.0,-56.13650602246099,-34.8026700772529
1.0,1.0,-56.03858182141705,-34.875606659519775
0.0,1.0,-56.1339588395652,-34.89453832731255
0.0,1.0,-56.17389296771335,-34.91217452052691
0.0,1.0,-56.17432038621778,-34.891347550778775
0.0,1.0,-56.13731332208198,-34.87201903502555
0.0,1.0,-56.269848741496986,-34.836997922907024
0.0,1.0,-56.091198204756346,-34.871818344488304
1.0,1.0,-56.18569182954718,-34.8646428642419
0.0,1.0,-56.1139547061182,-34.892320190136914
1.0,1.0,-56.1904493207365,-34.90385479866923
0.0,1.0,-56.16601969544975,-34.91135427805024
0.0,1.0,-56.2496929458635,-34.87668701978403
0.0,1.0,-56.12983510630866,-34.860062938100384
0.0,1.0,-56.215216707405325,-34.90640683100528
1.0,1.0,-56.22633474651474,-34.8237889708894
0.0,1.0,-56.12969183099228,-34.85289316621886
0.0,1.0,-56.24175956907207,-34.870776521611845
0.0,1.0,-56.17458562795706,-34.87029397441699
0.0,1.0,-56.14316600238366,-34.87210550738282
0.0,1.0,-56.14110238320822,-34.82853734131884
0.0,1.0,-56.15431394660342,-34.91600742663844
0.0,1.0,-56.354963001490766,-34.78454618578168
0.0,1.0,-56.15930605140542,-34.92028016234639
0.0,1.0,-56.156650271928704,-34.88022516960628
0.0,1.0,-56.21660281904685,-34.829542920252514
0.0,1.0,-56.179103068799854,-34.88912562303067
0.0,1.0,-56.203644387877766,-34.90326567811129
0.0,1.0,-56.18782075128185,-34.831698687099816
1.0,1.0,-56.16833909845976,-34.8386907685355
0.0,1.0,-56.20343728069421,-34.84532801205657
0.0,1.0,-56.128450137858096,-34.8513513335413
0.0,1.0,-56.16967004424355,-34.874949501323954
0.0,1.0,-56.10776699672867,-34.83194942831304
0.0,1.0,-56.196571698466606,-34.87648284583076
0.0,1.0,-56.19614546609719,-34.90339665683545
0.0,1.0,-56.16582142003186,-34.73578474946115
0.0,1.0,-56.26464118631333,-34.76455621527355
0.0,1.0,-56.16290325933088,-34.86786960809782
0.0,1.0,-56.13669832336722,-34.80519630614673
0.0,1.0,-56.12130188976621,-34.86523159657569
0.0,1.0,-56.18074078002013,-34.90604405814903
0.0,1.0,-56.10663700915839,-34.89095913129408
1.0,1.0,-56.16505886905016,-34.89272705100656
0.0,1.0,-56.13251891837361,-34.89096624917538
0.0,1.0,-56.1488547157573,-34.86687035030869
1.0,1.0,-56.23963592396571,-34.85187186900265
1.0,1.0,-56.264195585797815,-34.882321332334456
0.0,1.0,-56.185546447290605,-34.89047647157912
0.0,1.0,-56.14522845249086,-34.91066878270866
0.0,1.0,-56.18851551392294,-34.91128114537387
0.0,1.0,-56.10077048385824,-34.87193460359277
0.0,1.0,-56.14167519127144,-34.88395270210796
0.0,1.0,-56.22151267223187,-34.85396646636116
0.0,1.0,-56.133589351117365,-34.898458191982535
0.0,1.0,-56.209317527649176,-34.90519634788904
0.0,1.0,-56.10477494866426,-34.87092717088727
0.0,1.0,-56.15568867954902,-34.85654809489439
0.0,1.0,-56.17269523610541,-34.900624287810075
0.0,1.0,-56.18266631265835,-34.871881505652816
0.0,1.0,-56.15114239487531,-34.88379374535926
0.0,1.0,-56.18507077348301,-34.90539687487336
0.0,1.0,-56.19190791388788,-34.84430513489559
0.0,1.0,-56.15006469753992,-34.83964652956307
1.0,1.0,-56.26326383163855,-34.85183694877771
0.0,1.0,-56.22006649072784,-34.827536259896654
0.0,1.0,-56.14548193271751,-34.90733419098357
0.0,1.0,-56.16527633613892,-34.90368451512146
0.0,1.0,-56.16184028649253,-34.8540207128144
0.0,1.0,-56.21063567989133,-34.9047089657086
0.0,1.0,-56.1783311297546,-34.90070760579585
0.0,1.0,-56.06608999516965,-34.876497369679136
0.0,1.0,-56.20380620820649,-34.841092263817465
0.0,1.0,-56.1602221471348,-34.8894475158693
0.0,1.0,-56.1986881661535,-34.90079843654191
0.0,1.0,-56.11325846670783,-34.870538475466034
0.0,1.0,-56.19740871504506,-34.852276831984454
0.0,1.0,-56.1661541543354,-34.89805475556847
0.0,1.0,-56.263827114571626,-34.80084674342399
0.0,1.0,-56.21043378220467,-34.79988082426612
0.0,1.0,-56.14975420639413,-34.88576784288242
0.0,1.0,-56.18699414983633,-34.90459820255902
1.0,1.0,-56.148087362653214,-34.87232043534026
0.0,1.0,-56.15859155122476,-34.82929077688075
0.0,1.0,-56.20951784944773,-34.90713636671633
0.0,1.0,-56.19274239777787,-34.893229659824655
0.0,1.0,-56.18584623565708,-34.91554648747313
0.0,1.0,-56.16351995589742,-34.893392765504395
0.0,1.0,-56.17182929754502,-34.86693882757689
1.0,1.0,-56.166104166134,-34.79458048399007
1.0,1.0,-56.224558594436665,-34.79744675839648
0.0,1.0,-56.0837019595292,-34.881816284307014
0.0,1.0,-56.17903569955477,-34.862884816558044
0.0,1.0,-56.10477494866426,-34.87092717088727
0.0,1.0,-56.14901538700431,-34.90965837853335
0.0,1.0,-56.15155927073408,-34.91774658270178
0.0,1.0,-56.0704408435992,-34.85935290298282
0.0,1.0,-56.15723429779596,-34.81760389812286
0.0,1.0,-56.11806783412992,-34.794061524913666
0.0,1.0,-56.17871694449382,-34.88393807466603
0.0,1.0,-56.14659222241709,-34.874068319857294
0.0,1.0,-56.14009797509948,-34.87253471146311
0.0,1.0,-56.15858388305491,-34.813916115336056
0.0,1.0,-56.14400482877492,-34.89672854259624
0.0,1.0,-56.1554815739263,-34.88215577117791
0.0,1.0,-56.25374957895702,-34.863681890765385
0.0,1.0,-56.183291630274674,-34.902679752419225
0.0,1.0,-56.1199849420226,-34.89128192946395
0.0,1.0,-56.22266458577045,-34.85361313986403
0.0,1.0,-56.243774682568855,-34.800002393845055
0.0,1.0,-56.06446896679099,-34.898847536806684
0.0,1.0,-56.08243558939363,-34.83820835035846
1.0,1.0,-56.18522257203554,-34.89556906602102
0.0,1.0,-56.16323993807277,-34.807590967383845
0.0,1.0,-56.166736949482925,-34.89995237691115
0.0,1.0,-56.180545320541775,-34.91469930430302
0.0,1.0,-56.128840671398926,-34.88692727032011
0.0,1.0,-56.13690650859508,-34.90569557752236
0.0,1.0,-56.11116631779901,-34.887024754426434
0.0,1.0,-56.18868953926188,-34.89915408194085
0.0,1.0,-56.14764490675859,-34.88868368159877
0.0,1.0,-56.17394673716893,-34.88494274247112
0.0,1.0,-56.13394981029661,-34.86410500493639
0.0,1.0,-56.23552841793023,-34.86429009266995
0.0,1.0,-56.14579607990801,-34.86112292003343
0.0,1.0,-56.16099547813808,-34.88873147435965
0.0,1.0,-56.20096204480213,-34.903338245701235
0.0,1.0,-56.11437332317831,-34.80733530171197
0.0,1.0,-56.20158519451851,-34.85023033033604
1.0,1.0,-56.17084259376541,-34.850791097876616
0.0,1.0,-56.18290296396343,-34.89771764114561
0.0,1.0,-56.14146821662424,-34.87754898187229
1.0,1.0,-56.17287888418005,-34.90959770714563
0.0,1.0,-56.18115447505014,-34.891934816873146
0.0,1.0,-56.216709220236936,-34.84140147454037
0.0,1.0,-56.19280637579747,-34.89228326932514
0.0,1.0,-56.0659980354862,-34.89912981199281
0.0,1.0,-56.09063542520582,-34.7936792993875
0.0,1.0,-56.17997547465928,-34.900448193094505
0.0,1.0,-56.21055369265338,-34.833155859615786
0.0,1.0,-56.176850041269454,-34.9010582745934
0.0,1.0,-56.251021862326304,-34.784356796983445
0.0,1.0,-56.127319648688,-34.85999982561127
1.0,1.0,-56.22307237618137,-34.83932319880538
0.0,1.0,-56.16290325933088,-34.86786960809782
0.0,1.0,-56.15524807425552,-34.904967812636706
0.0,1.0,-56.21968231165592,-34.856659945248644
0.0,1.0,-56.10931069110271,-34.774880909696
0.0,1.0,-56.19940983431485,-34.82636507657033
0.0,1.0,-56.14567859981361,-34.8936293680006
0.0,1.0,-56.19127284975066,-34.85331826601286
0.0,1.0,-56.16503970978373,-34.89462054528459
0.0,1.0,-56.17377206090993,-34.90238997877847
0.0,1.0,-56.18027609210517,-34.90874610223756
0.0,1.0,-56.25861563999042,-34.81515287114364
0.0,1.0,-56.13669832336722,-34.80519630614673
0.0,1.0,-56.19174430062841,-34.84425896095853
0.0,1.0,-56.15523755217684,-34.87926854709785
0.0,1.0,-56.10156134327107,-34.87969527600211
0.0,1.0,-56.1742588128945,-34.908434848536615
1.0,1.0,-56.18630868121144,-34.86865970198492
0.0,1.0,-56.09964500863781,-34.89487511635171
0.0,1.0,-56.14563380495375,-34.876811858208015
0.0,1.0,-56.22809881505047,-34.851528669754394
0.0,1.0,-56.20541365646295,-34.87297911097856
0.0,1.0,-56.07743623481156,-34.79614990223738
0.0,1.0,-56.152601453794304,-34.9122082615522
0.0,1.0,-56.19740871504506,-34.852276831984454
0.0,1.0,-56.224601965405085,-34.868639411262
1.0,1.0,-56.1558549484182,-34.79739539593205
1.0,1.0,-56.185546447290605,-34.89047647157912
0.0,1.0,-56.176850041269454,-34.9010582745934
0.0,1.0,-56.19027620096345,-34.87130121097269
0.0,1.0,-56.35167284124831,-34.79296011793424
0.0,1.0,-56.09575935824184,-34.88492733644869
0.0,1.0,-56.13566410194112,-34.88846382471042
0.0,1.0,-56.13669832336722,-34.80519630614673
0.0,1.0,-56.25895258111067,-34.87516577278785
0.0,1.0,-56.29222008377588,-34.785189459869244
0.0,1.0,-56.178360640206414,-34.90873316722031
0.0,1.0,-56.22415902586816,-34.851729034780945
0.0,1.0,-56.15603312792865,-34.9031247318305
0.0,1.0,-56.13724523057538,-34.90470608762269
0.0,1.0,-56.14568595056458,-34.739342346168954
0.0,1.0,-56.1164069199878,-34.83701710029973
0.0,1.0,-56.14417684797487,-34.87486289678889
0.0,1.0,-56.24287876112379,-34.85013370958063
1.0,1.0,-56.267358604772966,-34.871158899356885
0.0,1.0,-56.23780550162554,-34.83684645076698
0.0,1.0,-56.218635466880514,-34.85746478610588
0.0,1.0,-56.1376838475723,-34.894159034957525
0.0,1.0,-56.12888336883962,-34.851760215859585
0.0,1.0,-56.210986989870406,-34.86796569841937
0.0,1.0,-56.15247021686434,-34.91432639480733
0.0,1.0,-56.16330795946645,-34.90890098306366
0.0,1.0,-56.14210514251088,-34.8952273038642
0.0,1.0,-56.17969965193806,-34.90617229428979
0.0,1.0,-56.11590417390976,-34.89422800244581
0.0,1.0,-56.2204539713152,-34.85603367875157
0.0,1.0,-56.209558859350025,-34.80564630199455
0.0,1.0,-56.14045252444924,-34.822671477147495
0.0,1.0,-56.15358524803867,-34.89634477273875
0.0,1.0,-56.08243558939363,-34.83820835035846
0.0,1.0,-56.21406286898481,-34.860907001658504
0.0,1.0,-56.225942257299245,-34.8657173117062
0.0,1.0,-56.17588843860417,-34.887751279547096
0.0,1.0,-56.18132162795894,-34.82538804767277
0.0,1.0,-56.13672249495755,-34.88143788621978
0.0,1.0,-56.14045252444924,-34.822671477147495
0.0,1.0,-56.19159764354503,-34.903952614905286
0.0,1.0,-56.32748067967614,-34.844318735562275
0.0,1.0,-56.165512238931406,-34.84786909440781
0.0,1.0,-56.13972371172088,-34.81914955887312
1.0,1.0,-56.20073222506852,-34.830972639900224
0.0,1.0,-56.27780092145346,-34.8531414924769
0.0,1.0,-56.18754028352857,-34.893600778018055
0.0,1.0,-56.19258943780527,-34.808104856139366
0.0,1.0,-56.15603312792865,-34.9031247318305
0.0,1.0,-56.17144665949896,-34.89416843755308
1.0,1.0,-56.349372493561695,-34.821398131164635
0.0,1.0,-56.17788293628299,-34.87428392908937
0.0,1.0,-56.17854790930514,-34.87343177966599
0.0,1.0,-56.07707755347464,-34.896869980960346
0.0,1.0,-56.095243141452976,-34.81215409929908
0.0,1.0,-56.14878767313288,-34.878682522204855
0.0,1.0,-56.25237844946277,-34.86407925042484
0.0,1.0,-56.18601162857592,-34.87104730283235
0.0,1.0,-56.25442369895888,-34.843532154232804
0.0,1.0,-56.15981948157419,-34.8537362490216
0.0,1.0,-56.16290325933088,-34.86786960809782
0.0,1.0,-56.18699414983633,-34.90459820255902
0.0,1.0,-56.190400489058725,-34.89767763951056
0.0,1.0,-56.15269140415754,-34.88213635640235
1.0,1.0,-56.16906771102017,-34.90217756204652
0.0,1.0,-56.12595687819312,-34.84921437554138
0.0,1.0,-56.16757012674911,-34.81185883984055
0.0,1.0,-56.21707713669311,-34.87183743474592
0.0,1.0,-56.216145535809424,-34.86624068058211
0.0,1.0,-56.18627389238228,-34.86108491633629
0.0,1.0,-56.1557182325908,-34.88576432406481
0.0,1.0,-56.17621813647757,-34.89857424512654
0.0,1.0,-56.21203748357493,-34.86680025620287
0.0,1.0,-56.15218867328922,-34.87248436233402
0.0,1.0,-56.17073175331936,-34.86183656527309
0.0,1.0,-56.10460459980629,-34.8260649407874
0.0,1.0,-56.13677054067168,-34.87160940521831
0.0,1.0,-56.21375557711617,-34.91041007785024
0.0,1.0,-56.12724983888764,-34.882136717641
0.0,1.0,-56.15069964734243,-34.863005813334865
0.0,1.0,-56.11120224108027,-34.883688640595665
1.0,1.0,-56.07298158403722,-34.793726459293296
0.0,1.0,-56.11726572823198,-34.7975273968563
0.0,1.0,-56.22006649072784,-34.827536259896654
0.0,1.0,-56.21133989123011,-34.83672282737991
1.0,1.0,-56.16913741878093,-34.91155597878879
0.0,1.0,-56.17938575482714,-34.85517736404933
0.0,1.0,-56.15069964734243,-34.863005813334865
0.0,1.0,-56.16612530269838,-34.88466391116911
1.0,1.0,-56.21757245579913,-34.87152501634431
0.0,1.0,-56.1742337624751,-34.900003542031776
0.0,1.0,-56.254064610875744,-34.8772549615796
1.0,1.0,-56.158411427433336,-34.92212249967789
0.0,1.0,-56.10397049115272,-34.8744830572148
0.0,1.0,-56.17942724856735,-34.8785324938938
1.0,1.0,-56.24338354028176,-34.84278767421702
0.0,1.0,-56.14409924581248,-34.87707158285959
0.0,1.0,-56.189017427626766,-34.88806500950656
0.0,1.0,-56.13610032290023,-34.89906218551529
